Aluno_ID,Distrito,Desenho_A,Portugues,HCA,Nota_Interna,Historia_A,MACS,Ingles,Geografia_A,Matematica_A,Fisica_Quimica_A,Geometria_Descritiva_A,Literatura_Portuguesa,Filosofia,Economia_A,Biologia_Geologia,Matematica_B,Portugues_L2,Espanhol_Iniciacao,Mandarim_Iniciacao,Espanhol_Continuacao,Alemao,Frances,Portugues_LNM,Latim_A,Historia_B
2020_22218,Braga,,117,,144,,,,,147.0,147.0,121.0,,,,,,,,,,,,,,
2020_22219,Leiria,,143,,196,,,,,193.0,168.0,,,,,171.0,,,,,,,,,,
2020_22220,Porto,,106,,151,,,,,145.0,133.0,,,,,149.0,,,,,,,,,,
2020_22221,Outro,,99,,116,122.0,75.0,,,,,,,,,,,,,,,,,,,
2020_22222,Porto,,145,,172,,,,,177.0,157.0,,,,,160.0,,,,,,,,,,
2020_22223,Braga,,78,,113,110.0,,135.0,,,,,,,,,,,,,,,,,,
2020_22224,Lisboa,,197,,200,,,,,200.0,200.0,,,,,188.0,,,,,,,,,,
2020_22225,Braga,187.0,197,,200,,,,,,,200.0,,,,,,,,,,,,,,
2020_22226,Braga,,126,,160,,,,158.0,158.0,,,,,158.0,,,,,,,,,,129.0,
2020_22227,Outro,,157,,184,181.0,,,,,,,160.0,,,,,,,,,,,,,
2020_22228,Coimbra,,137,,168,168.0,,,165.0,,,,,,,,,,,,,,,,,
2020_22229,Lisboa,,149,,171,187.0,160.0,,,,,,,,,,,,,,,,,,,
2020_22230,Setúbal,,140,,171,159.0,,189.0,,,,,,,,,,,,,,,,,,
2020_22231,Porto,,130,,145,,105.0,,,147.0,,,,,129.0,,,,,,,,,,,
2020_22232,Lisboa,,141,,159,,,,161.0,160.0,,,,,147.0,,,,,,,,,,,
2020_22233,Coimbra,,145,,185,,,,,195.0,180.0,,,,,168.0,,,,,,,,,,
2020_22234,Porto,,125,,140,,101.0,,,147.0,,,,,141.0,,,,,,,,,,,
2020_22235,Outro,,119,,159,159.0,,,149.0,,,,,,,,,,,,,,,,,
2020_22236,Outro,,185,,198,,,,,195.0,187.0,,,,,185.0,,,,,,,,,,
2020_22237,Leiria,,140,,156,163.0,,,,,,,126.0,,,,,,,,,,,,,
2020_22238,Outro,,115,,145,150.0,,,135.0,,,,,,,,,,,,,,,,,
2020_22239,Outro,,106,,100,,,,,80.0,83.0,67.0,,,,,,,,,,,,,,
2020_22240,Porto,,125,,162,,,,,155.0,148.0,,,,,147.0,,,,,,,,,,
2020_22241,Coimbra,,151,,178,163.0,,186.0,,,,,,,,,,,,,,,,,,
2020_22242,Lisboa,,139,,183,,,,,188.0,173.0,,,,,165.0,,,,,,,,,,
2020_22243,Lisboa,,155,,193,,,,,191.0,183.0,,,,,182.0,,,,,,,,,,
2020_22244,Lisboa,,161,,196,,,,177.0,198.0,,,,,176.0,,,,,,,,,,,
2020_22245,Braga,182.0,155,173.0,185,,,,,,,,,,,,,,,,,,,,,
2020_22246,Outro,,165,,200,,,,,196.0,191.0,,,,,182.0,,,,,,,,,,
2020_22247,Lisboa,159.0,130,163.0,163,,,,,,,,,,,,,,,,,,,,,
2020_22248,Setúbal,,197,,200,,172.0,,,197.0,,,,,200.0,,,,,,,,,,,
2020_22249,Braga,,159,,192,,,,,178.0,178.0,,,,,171.0,,,,,,,,,,
2020_22250,Braga,,197,,200,,,,,200.0,200.0,200.0,,,,,,,,,,,,,,
2020_22251,Lisboa,168.0,149,175.0,171,,,,,,,,,,,,,,,,,,,,,
2020_22252,Braga,,128,,154,144.0,,171.0,,,,,,,,,,,,,,,,,,
2020_22253,Lisboa,,107,,142,,,,,133.0,130.0,,,,,131.0,,,,,,,,,,
2020_22254,Outro,,145,,173,179.0,,,,,,,157.0,,,,,,,,,,,,,
2020_22255,Outro,,156,,172,168.0,,,,,,,145.0,,,,,,,,,,,,,
2020_22256,Lisboa,,111,,148,,,,,137.0,142.0,,,,,148.0,,,,,,,,,,
2020_22257,Leiria,,161,,181,,,,168.0,179.0,,,,,180.0,,,,,,,,,,,
2020_22258,Lisboa,,125,,159,,,,,142.0,144.0,,,,,159.0,,,,,,,,,,
2020_22259,Porto,,117,,127,127.0,,,,,,,109.0,,,,,,,,,,,,,
2020_22260,Lisboa,,172,,200,182.0,,195.0,,,,,,,,,,,,,,,,,,
2020_22261,Lisboa,,181,,199,186.0,,193.0,,,,,,,,,,,,,,,,,,
2020_22262,Outro,,131,,162,,,,,162.0,152.0,,,,,157.0,,,,,,,,,,
2020_22263,Outro,,98,,119,106.0,,,,,,,96.0,,,,,,,,,,,,,
2020_22264,Braga,,99,,115,108.0,,,102.0,,,,,,,,,,,,,,,,,
2020_22265,Lisboa,,149,,182,167.0,,179.0,,,,,,,,,,,,,,,,,,
2020_22266,Lisboa,,141,,169,172.0,,,,,,,147.0,,,,,,,,,,,,,
2020_22267,Porto,,132,,151,,,,,144.0,150.0,,,,,152.0,,,,,,,,,,
2020_22268,Outro,,127,,160,,,,,175.0,166.0,128.0,,,,,,,,,,,,,,
2020_22269,Setúbal,153.0,118,153.0,156,,,,,,,,,,,,,,,,,,,,,
2020_22270,Outro,,131,,151,151.0,118.0,,,,,,,,,,,,,,,,,,,
2020_22271,Outro,,197,,200,189.0,188.0,,,,,,,,,,,,,,,,,,,
2020_22272,Setúbal,,138,,165,166.0,,,,,,,149.0,,,,,,,,,,,,,
2020_22273,Faro,,135,,173,,145.0,,,163.0,179.0,,,,,160.0,,,,,,,,,,
2020_22274,Porto,,92,,112,,,,97.0,98.0,,,,,89.0,,,,,,,,,,,
2020_22275,Braga,,139,,166,175.0,,,,,,,143.0,,,,,,,,,,,,,
2020_22276,Leiria,,115,,128,,,,,136.0,139.0,101.0,,,,,,,,,,,,,,
2020_22277,Porto,,162,,192,200.0,,,,,,,171.0,,,,,,,,,,,,,
2020_22278,Faro,,145,,188,,,,,185.0,187.0,,,,,176.0,,,,,,,,,,
2020_22279,Lisboa,,158,,196,184.0,,195.0,,,,,,,,,,,,,,,,,,
2020_22280,Leiria,,161,,182,,149.0,,,194.0,,,,,182.0,,,,,,,,,,,
2020_22281,Porto,,131,,138,153.0,95.0,,,,,,,,,,,,,,,,,,,
2020_22282,Outro,,151,,188,175.0,,,176.0,,,,,,,,,,,,,,,,,
2020_22283,Faro,,147,,165,175.0,,,,,,,139.0,,,,,,,,,,,,,
2020_22284,Lisboa,,197,,200,,,,173.0,189.0,200.0,,,,,191.0,,,,,,,,,,
2020_22285,Lisboa,,99,,124,124.0,,,119.0,,,,,,,,,,,,,,,,,
2020_22286,Outro,,143,,184,,,,,170.0,170.0,,,,,162.0,,,,,,,,,,
2020_22287,Faro,,157,,192,185.0,,191.0,,,,,,,,,,,,,,,,,,
2020_22288,Faro,,115,,143,,,,,146.0,151.0,,,,,137.0,,,,,,,,,,
2020_22289,Coimbra,,145,,154,166.0,124.0,,,,,,,,,,,,,,,,,,,
2020_22290,Outro,,135,,168,,,,,164.0,157.0,,,,,171.0,,,,,,,,,,
2020_22291,Lisboa,,148,,157,173.0,111.0,,,,,,,,,,,,,,,,,,,
2020_22292,Outro,,145,,191,,,,168.0,195.0,,,,,193.0,,,,,,,,,,,
2020_22293,Porto,,175,,197,184.0,,197.0,,,,,,,,,,,,,,,,,,
2020_22294,Outro,,115,,142,129.0,,,123.0,,,,,,,,,,,,,,,,,
2020_22295,Lisboa,,154,,179,,,,,179.0,174.0,165.0,,,,,,,,,,,,,,
2020_22296,Porto,,147,,191,,,,191.0,198.0,,,,,171.0,,,,,,,,,,,
2020_22297,Setúbal,165.0,125,151.0,170,,,,,,,,,,,,,,,,,,,,,
2020_22298,Porto,,142,,159,,111.0,,,158.0,,,,,162.0,,,,,,,,,,,
2020_22299,Porto,,135,,134,,85.0,,,162.0,,,,,120.0,,,,,,,,,,,
2020_22300,Lisboa,,150,,183,,148.0,,,190.0,,,,,190.0,,,,,,,,,,,
2020_22301,Braga,,145,,180,176.0,,184.0,,,,,,,,,,,,,,,,,,
2020_22302,Lisboa,,137,,165,,,,,151.0,164.0,,,,,160.0,,,,,,,,,,
2020_22303,Lisboa,190.0,197,,200,,,,,,,200.0,,,,,,,,,,,,,,
2020_22304,Lisboa,,197,,200,200.0,,197.0,,,,,,,,,,,,,,,,,,
2020_22305,Porto,,190,,200,,,,,195.0,191.0,,,,,182.0,,,,,,,,,,
2020_22306,Lisboa,,107,,123,,,,,97.0,105.0,,,,,125.0,,,,,,,,,,
2020_22307,Setúbal,,137,,183,,,,,193.0,170.0,,,,,172.0,,,,,,,,,,
2020_22308,Braga,,130,,163,,,,168.0,167.0,,,,,145.0,,,,,,,,,,,
2020_22309,Coimbra,,96,,100,,36.0,,,82.0,,,,,97.0,,,,,,,,,,,
2020_22310,Outro,,121,,143,,,,,127.0,124.0,,,,,135.0,,,,,,,,,,
2020_22311,Porto,,115,,142,122.0,,,136.0,,,,,,,,,,,,,,,,,
2020_22312,Lisboa,137.0,105,,128,,,,,,,85.0,,,,,,,,,,,,,,
2020_22313,Braga,,167,,185,188.0,,,,,,,158.0,,,,,,,,,,,,,
2020_22314,Braga,,96,,100,,,,,89.0,64.0,33.0,,,,,,,,,,,,,,
2020_22315,Outro,,98,,132,,,,,107.0,129.0,,,,,140.0,,,,,,,,,,
2020_22316,Leiria,,149,,182,173.0,,184.0,,,,,,,,,,,,,,,,,,
2020_22317,Lisboa,,98,,100,,,,,81.0,58.0,,,,,110.0,,,,,,,,,,
2020_22318,Lisboa,,156,,180,,,,,173.0,173.0,,,,,177.0,,,,,,,,,,
2020_22319,Setúbal,,145,,183,,158.0,,,191.0,,,,,185.0,,,,,,,,,,,
2020_22320,Braga,,116,,157,,,,,155.0,155.0,,,,,156.0,,,,,,,,,,
2020_22321,Lisboa,,165,,194,192.0,,186.0,,,,,,,,,,,,,,,,,,
2020_22322,Outro,,168,,200,,,,,195.0,197.0,200.0,,,,,,,,,,,,,,
2020_22323,Braga,,146,,182,,,,,184.0,177.0,,,,,172.0,,,,,,,,,,
2020_22324,Faro,151.0,122,140.0,157,,,,,,,,,,,,,,,,,,,,,
2020_22325,Lisboa,,145,,184,,,,,190.0,179.0,,,,,180.0,,,,,,,,,,
2020_22326,Braga,,109,,127,,,,,125.0,140.0,75.0,,,,,,,,,,,,,,
2020_22327,Porto,,131,,149,,89.0,,,167.0,,,,,141.0,,,,,,,,,,,
2020_22328,Outro,,122,,146,,,,,141.0,126.0,,,,,137.0,,,,,,,,,,
2020_22329,Coimbra,,83,,100,,,,,64.0,46.0,,,,,98.0,,,,,,,,,,
2020_22330,Lisboa,,197,,200,200.0,,200.0,,,,,,,,,,,,,,,,,,
2020_22331,Outro,,97,,140,130.0,,153.0,,,,,,,,,,,,,,,,,,
2020_22332,Porto,,159,,194,,,,,193.0,187.0,,,,,181.0,,,,,,,,,,
2020_22333,Setúbal,,117,,135,,,,,130.0,108.0,,,,,128.0,,,,,,,,,,
2020_22334,Setúbal,,162,,200,,,,,200.0,197.0,200.0,,,,,,,,,,,,,,
2020_22335,Lisboa,159.0,133,,167,,,,,,,167.0,,,,,,,,,,,,,,
2020_22336,Outro,,125,,151,165.0,,,,,,,135.0,,,,,,,,,,,,,
2020_22337,Braga,,125,,159,147.0,,,132.0,,,,,,,,,,,,151.0,,,,,
2020_22338,Lisboa,,95,,100,68.0,,98.0,,,,,,,,,,,,,,,,,,
2020_22339,Porto,,139,,167,177.0,,,168.0,,,,,,,,,,,,,,,,,
2020_22340,Coimbra,,143,,171,156.0,,,162.0,,,,,,,,,,,,,,,,,
2020_22341,Porto,,127,,132,126.0,,,,,,,111.0,,,,,,,,,,,,,
2020_22342,Outro,,148,,173,,155.0,,,175.0,,,,,171.0,,,,,,,,,,,
2020_22343,Porto,,115,,142,121.0,,137.0,,,,,,,,,,,,,,,,,,
2020_22344,Lisboa,,129,,151,,,,,144.0,125.0,,,,,151.0,,,,,,,,,,
2020_22345,Coimbra,,115,,140,,,,,123.0,133.0,,,,,135.0,,,,,,,,,,
2020_22346,Lisboa,,151,,191,,,,182.0,188.0,,,,,187.0,,,,,,,,,,,
2020_22347,Porto,,110,,149,,,,,135.0,132.0,,,,,151.0,,,,,,,,,,
2020_22348,Outro,,136,,162,172.0,127.0,,,,,,,,,,,,,,,,,,,
2020_22349,Leiria,,169,,196,,,,,195.0,200.0,,,,,182.0,,,,,,,,,,
2020_22350,Porto,,147,,179,,,,,169.0,178.0,169.0,,,,,,,,,,,,,,
2020_22351,Outro,,142,,174,,,,,175.0,168.0,,,,,161.0,,,,,,,,,,
2020_22352,Lisboa,,159,,193,,,,,193.0,176.0,189.0,,,,,,,,,,,,,,
2020_22353,Porto,195.0,160,179.0,196,,,,,,,,,,,,,,,,,,,,,
2020_22354,Outro,,86,,100,84.0,,,,,,,68.0,,,,,,,,,,,,,
2020_22355,Faro,,96,,119,,,,,96.0,96.0,,,,,125.0,,,,,,,,,,
2020_22356,Setúbal,,188,,187,182.0,148.0,,,,,,,,,,,,,,,,,,,
2020_22357,Leiria,,156,,185,190.0,154.0,,,,,,,,,,,,,,,,,,,
2020_22358,Lisboa,,106,,126,,,,,118.0,107.0,,,,,139.0,,,,,,,,,,
2020_22359,Lisboa,,125,,124,138.0,87.0,,,,,,,,,,,,,,,,,,,
2020_22360,Porto,,142,,177,,155.0,,,195.0,,,,,165.0,,,,,,,,,,,
2020_22361,Porto,,125,,164,,,,,160.0,165.0,,,,,160.0,,,,,,,,,,
2020_22362,Coimbra,,148,,166,161.0,,,,,,,151.0,,,,,,,,,,,,,
2020_22363,Porto,,114,,122,,,,,123.0,119.0,78.0,,,,,,,,,,,,,,
2020_22364,Lisboa,,106,,109,116.0,,,,,,,95.0,,,,,,,,,,,,,
2020_22365,Outro,,162,,180,,129.0,,,195.0,,,,,160.0,,,,,,,,,,,
2020_22366,Lisboa,,118,,132,120.0,,,,,,,95.0,,,,,,,,,,,,,
2020_22367,Coimbra,,197,,200,196.0,,195.0,,,,,,,,,,,,,,,,,,
2020_22368,Lisboa,,181,,194,188.0,,189.0,,,,,,,,,,,,,,,,,,
2020_22369,Leiria,,129,,166,,,,,167.0,143.0,,,,,151.0,,,,,,,,,,
2020_22370,Porto,,145,,188,,,,,180.0,188.0,,,,,180.0,,,,,,,,,,
2020_22371,Lisboa,,129,,135,143.0,97.0,,,,,,,,,,,,,,,,,,,
2020_22372,Porto,,139,,183,,147.0,,,184.0,,,,,179.0,,,,,,,,,,,
2020_22373,Braga,,140,,160,167.0,,,,,,,150.0,,,,,,,,,,,,,
2020_22374,Coimbra,134.0,111,,132,,,,,,,89.0,,,,,,,,,,,,,,
2020_22375,Outro,,148,,182,186.0,,188.0,,,,,,,,,,,,,,,,,,
2020_22376,Lisboa,,160,,195,,,,179.0,182.0,,,,,169.0,,,,,,,,,,,
2020_22377,Lisboa,181.0,151,,189,,,,,,,185.0,,,,,,,,,,,,,,
2020_22378,Outro,,128,,159,,,,145.0,149.0,,,,,150.0,,,,,,,,,,,
2020_22379,Outro,,166,,194,,,,,195.0,200.0,,,,,177.0,,,,,,,,,,
2020_22380,Lisboa,,121,,135,146.0,,,,,,,116.0,,,,,,,,,,,,,
2020_22381,Porto,,150,,175,182.0,,178.0,,,,,,,,,,,,,,,,,,
2020_22382,Porto,,105,,127,,,,,100.0,105.0,,,,,130.0,,,,,,,,,,
2020_22383,Lisboa,,90,,103,,,,,87.0,113.0,63.0,,,,,,,,,,,,,,
2020_22384,Lisboa,,133,,153,,,,,155.0,137.0,139.0,,,,,,,,,,,,,,
2020_22385,Setúbal,,135,,155,150.0,,,,,,,140.0,,,,,,,,,,,,,
2020_22386,Setúbal,,106,,112,,,,,106.0,96.0,58.0,,,,,,,,,,,,,,
2020_22387,Porto,,128,,176,172.0,,168.0,,,,,,,,,,,,,,,,,,
2020_22388,Lisboa,,152,,193,,,,,195.0,189.0,,,,,184.0,,,,,,,,,,
2020_22389,Lisboa,,149,,180,,,,,191.0,176.0,,,,,167.0,,,,,,,,,,
2020_22390,Lisboa,,126,,159,,,,,156.0,143.0,,,,,149.0,,,,,,,,,,
2020_22391,Porto,,145,,179,,,,,175.0,172.0,,,,,171.0,,,,,,,,,,
2020_22392,Faro,,127,,152,,,,,140.0,136.0,125.0,,,,,,,,,,176.0,,,,
2020_22393,Lisboa,,126,,148,,,,,127.0,155.0,130.0,,,,,,,,,,,,,,
2020_22394,Setúbal,163.0,132,,158,,,,,,,142.0,,,,,,,,,,,,,,
2020_22395,Lisboa,193.0,161,181.0,191,,,,,,,,,,,,,,,,,,,,,
2020_22396,Coimbra,,161,,194,,156.0,,,200.0,,,,,200.0,,,,,,,,,,,
2020_22397,Braga,,162,,197,,,,,199.0,196.0,,,,,185.0,,,,,,,,,,
2020_22398,Lisboa,,180,,184,188.0,,,,,,,159.0,,,,,,,,,,,,,
2020_22399,Lisboa,,131,,157,155.0,,,,,,,126.0,,,,,,,,,,,,,
2020_22400,Braga,165.0,138,,164,,,,,,,165.0,,,,,,,,,,,,,,
2020_22401,Leiria,,149,,177,,,,,175.0,177.0,,,,,172.0,,,,,,,,,,
2020_22402,Outro,,158,,196,193.0,,,,,,,184.0,,,,,,,,,,,,,
2020_22403,Outro,,197,,200,,,,,200.0,188.0,,,,,189.0,,,,,,,,,,
2020_22404,Porto,,115,,123,,87.0,,,135.0,,,,,125.0,,,,,,,,,,,
2020_22405,Outro,,140,,179,175.0,,184.0,,,,,,,,,,,,,,,,,,
2020_22406,Lisboa,,107,,142,123.0,,148.0,,,,,,,,,,,,,,,,,,
2020_22407,Lisboa,,137,,160,170.0,,,,,,,135.0,,,,,,,,,,,,,
2020_22408,Outro,160.0,142,,157,,,,,,,141.0,,,,,,,,,,,,,,
2020_22409,Outro,,146,,175,,,,,162.0,170.0,,,,,161.0,,,,,,,186.0,,,
2020_22410,Lisboa,187.0,161,186.0,196,,,,,,,,,,,,,,,,,,,,,
2020_22411,Braga,,150,,172,,154.0,,,173.0,,,,,169.0,,,,,,,,,,,
2020_22412,Outro,,115,,133,,,,,120.0,102.0,,,,,132.0,,,,,,,,,,
2020_22413,Lisboa,,175,,200,193.0,,198.0,,,,,,,,,,,,,,,,,,
2020_22414,Porto,,158,,190,,,,170.0,198.0,,,,,180.0,,,,,,,,,,,
2020_22415,Lisboa,,136,,159,161.0,,,164.0,,,,,,,,,,,,,,,,,
2020_22416,Lisboa,,121,,135,,105.0,,,140.0,,,,,135.0,,,,,,,,,,,
2020_22417,Braga,176.0,146,,178,,,,,,,164.0,,,,,,,,,,,,,,
2020_22418,Setúbal,,147,,192,,,,,194.0,176.0,197.0,,,,,,,,,,,,,,
2020_22419,Outro,,105,,100,,,,,85.0,80.0,30.0,,,,,,,,,,,,,,
2020_22420,Coimbra,,160,,182,182.0,,,,,,,176.0,,,,,,,,,,,,,
2020_22421,Braga,,157,,192,,,,,190.0,197.0,,,,,176.0,,,,,,,,,,
2020_22422,Lisboa,,109,,140,,,,,120.0,140.0,,,,,131.0,,,,,,,,,,
2020_22423,Faro,,127,,140,144.0,97.0,,,,,,,,,,,,,,,,,,,
2020_22424,Coimbra,,145,,189,,,,,180.0,177.0,,,,,180.0,,,,,,,,,,
2020_22425,Coimbra,,139,,172,,,,,159.0,166.0,,,,,166.0,,,,,,,,,,
2020_22426,Porto,,149,,189,198.0,,195.0,,,,,,,,,,,,,,,,,,
2020_22427,Braga,,100,,101,,,,,101.0,115.0,50.0,,,,,,,,,,,,,,
2020_22428,Braga,155.0,119,141.0,149,,,,,,,,,,,,,,,,,,,,,
2020_22429,Lisboa,,146,,192,,,,176.0,192.0,,,,,180.0,176.0,,,,,,,,,,
2020_22430,Porto,,136,,160,168.0,,,,,,,143.0,,,,,,,,,,,,,
2020_22431,Lisboa,,138,,177,,,,,166.0,176.0,163.0,,,,,,,,,,,,,,
2020_22432,Faro,,136,,155,,112.0,,,178.0,,,,,162.0,,,,,,,,,,,
2020_22433,Porto,,156,,189,,,,,195.0,188.0,186.0,,,,,,,,,,,,,,
2020_22434,Porto,,136,,169,,,,,180.0,168.0,,,,,168.0,,,,,,,,,,
2020_22435,Coimbra,,121,,157,162.0,,,148.0,,,,,,,,,,,,,,,,,
2020_22436,Braga,,125,,160,,,,,154.0,147.0,135.0,,,,,,,,,,,,,,
2020_22437,Porto,,125,,130,143.0,97.0,,,,,,,,,,,,,,,,,,,
2020_22438,Porto,,158,,192,,,,,192.0,183.0,183.0,,,,,,,,,,,,,,
2020_22439,Lisboa,166.0,139,,167,,,,,,,172.0,,,,,,,,,,,,,,
2020_22440,Outro,175.0,145,,176,,,,,,,160.0,,,,,,,,,,,,,,
2020_22441,Braga,,116,,154,,,,,155.0,127.0,,,,,144.0,,,,,,,,,,
2020_22442,Outro,,181,,200,192.0,,192.0,,,,,,,,,,,,,,,,,,
2020_22443,Outro,,135,,171,,,,,162.0,165.0,,,,,163.0,,,,,,,,,,
2020_22444,Lisboa,,151,,197,,,,,191.0,180.0,190.0,,,,,,,,,,,,,,
2020_22445,Braga,,146,,191,177.0,,191.0,,,,,,,,,,,,,,,,,,
2020_22446,Porto,,126,,159,157.0,,158.0,,,,,,,,,,,,,,,,,,
2020_22447,Outro,,97,,131,119.0,,134.0,,,,,,,,,,,,,,,,,,
2020_22448,Lisboa,,168,,200,200.0,,,185.0,,,,,,,,,,,,,,,,,
2020_22449,Setúbal,,142,,172,,,,,167.0,170.0,,,,,156.0,,,,,,,,,,
2020_22450,Lisboa,,156,,184,,,,,179.0,180.0,,,,,171.0,,,,,,,,,,
2020_22451,Lisboa,,148,,174,,150.0,,,179.0,,,,,185.0,,,,,,,,,,,
2020_22452,Porto,,155,,186,176.0,,183.0,,,,,,,,,,,,,,,,,,
2020_22453,Porto,157.0,130,,170,,,,,,,160.0,,,,,,,,,,,,,,
2020_22454,Porto,,152,,200,,,,,195.0,199.0,,,,,184.0,,,,,,,,,,
2020_22455,Lisboa,,131,,158,,,,,156.0,160.0,,,,,154.0,,,,,,,,,,
2020_22456,Lisboa,,135,,164,153.0,,164.0,,,,,,,,,,,,,,,,,,
2020_22457,Lisboa,,138,,161,,,,151.0,150.0,,,,,145.0,,,,,,,,,,,
2020_22458,Porto,,138,,168,,,,,166.0,175.0,,,,,165.0,,,,,,,,,,
2020_22459,Lisboa,,109,,146,121.0,,153.0,,,,,,,,,,,,,,,,,,
2020_22460,Setúbal,,173,,200,,,,,197.0,189.0,200.0,,,,,,,,,,,,,,
2020_22461,Lisboa,,148,,178,,,,,189.0,178.0,,,,,180.0,,,,,,,,,,
2020_22462,Braga,,122,,128,,71.0,,,146.0,,,,,121.0,,,,,,,,,,,
2020_22463,Lisboa,,148,,189,,,,,194.0,184.0,,,,,176.0,,,,,,,,,,
2020_22464,Lisboa,,135,,172,,130.0,,,177.0,,,,,166.0,,,,,,,,,,,
2020_22465,Porto,160.0,127,143.0,153,,,,132.0,,,,,,,,,,,,,,,,,
2020_22466,Porto,,119,,143,,,,,113.0,133.0,,,,,141.0,,,,,,,,,,
2020_22467,Porto,,140,,171,,,,,158.0,172.0,179.0,,,,,,,,,,,,,,
2020_22468,Braga,,128,,149,,102.0,,,169.0,,,,,148.0,,,,,,,,,,,
2020_22469,Porto,,146,,162,171.0,126.0,,,,,,,,,,,,,,,,,,,
2020_22470,Porto,,157,,193,,184.0,,,190.0,,,,,180.0,,,,,,,,,,,
2020_22471,Leiria,,151,,173,,,,158.0,177.0,,,,,172.0,,,,,,,,,,,
2020_22472,Braga,,159,,185,185.0,,,,,,,177.0,,,,,,,,,,,,,
2020_22473,Lisboa,,79,,100,,,,,106.0,65.0,37.0,,,,,,,,,,,,,,
2020_22474,Outro,,135,,167,,,,,182.0,165.0,143.0,,,,,,,,,,,,,,
2020_22475,Braga,,118,,141,,81.0,,,142.0,,,,,125.0,,,,,,,,,,,
2020_22476,Braga,,112,,147,,,,,125.0,143.0,,,,,143.0,,,,,,,,,,
2020_22477,Setúbal,161.0,122,143.0,156,,,,,,,,,,,,,,,,,,,,,
2020_22478,Lisboa,,112,,140,,,,,131.0,120.0,,,,,146.0,,,,,,,,,,
2020_22479,Outro,,115,,145,,,,,138.0,151.0,,,,,136.0,,,,,,,,,,
2020_22480,Porto,,147,,195,191.0,,190.0,,,,,,,,,190.0,,,,,,,,,
2020_22481,Lisboa,,107,,143,,,,,125.0,147.0,,,,,133.0,,,,,,,,,,
2020_22482,Porto,,131,,172,,,,151.0,161.0,,,,,157.0,,,,,,,,,,,
2020_22483,Porto,,150,,188,180.0,,189.0,,,,,,,,,,,,,,,,,,
2020_22484,Setúbal,,152,,199,,,,,200.0,181.0,199.0,,,,,,,,,,,,,,
2020_22485,Lisboa,,135,,159,,111.0,,,186.0,,,,,166.0,,,,,,,,,,,
2020_22486,Faro,,165,,200,,,,,200.0,200.0,,,,,200.0,,,,,,,,,,
2020_22487,Lisboa,,158,,162,186.0,,,,,,,137.0,,,,,,,,,,,,,
2020_22488,Faro,,62,,100,,,,,77.0,74.0,52.0,,,,,,,,,,,,,,
2020_22489,Lisboa,,154,,182,188.0,158.0,,,,,,,,,,,,,,,,,,,
2020_22490,Outro,,142,,184,,,,,180.0,176.0,,,,,175.0,,,,,,,,,,
2020_22491,Lisboa,,140,,158,,120.0,,,167.0,,,,,165.0,,,,,,,,,,,
2020_22492,Outro,,96,,100,,,,104.0,52.0,,,,,58.0,,,,,,,,,,,
2020_22493,Lisboa,,97,,114,,,,,97.0,89.0,,,,,108.0,,,,,,,,,,
2020_22494,Outro,161.0,126,149.0,154,,,,,,,,,,,,,,,,,,,,,
2020_22495,Outro,,145,,181,,,,,188.0,190.0,,,,,172.0,,,,,,,,,,
2020_22496,Setúbal,200.0,197,200.0,200,,,,,,,,,,,,,,,,,,,,,
2020_22497,Lisboa,166.0,131,155.0,155,,,,,,,,,,,,,,,,,,,,,
2020_22498,Setúbal,,150,,166,166.0,,,,,,,160.0,,,,,,,,,,,,152.0,
2020_22499,Outro,,129,,170,,,,,175.0,159.0,,,,,165.0,,,,,,,,,,
2020_22500,Outro,179.0,151,187.0,189,,,,,,,,,,,,,,,,,,,,,
2020_22501,Lisboa,,118,,132,,,,,106.0,110.0,,,,,125.0,,,,,,,,,,
2020_22502,Porto,,85,,114,90.0,,,107.0,,,,,,,,,,,,,,,,,
2020_22503,Porto,,135,,177,,,,,181.0,173.0,,,,,168.0,,,,,,,,,,
2020_22504,Faro,,117,,154,147.0,,161.0,,,,,,,,,,,,,,,,,,
2020_22505,Porto,,131,,169,159.0,,176.0,,,,,,,,,,,,,,,,,,
2020_22506,Lisboa,,161,,200,,200.0,,,195.0,,,,,198.0,,,,,,,,,,,
2020_22507,Lisboa,,127,,148,,,,146.0,138.0,,,,,120.0,,,,,,,,,,,
2020_22508,Outro,,89,,116,,,,,103.0,120.0,,,,,107.0,,,,,,,,,,
2020_22509,Outro,,135,,165,,,,,175.0,165.0,146.0,,,,,,,,,,,,,,
2020_22510,Porto,,129,,166,,,,,165.0,158.0,,,,,161.0,,,,,,,,,,
2020_22511,Leiria,,140,,174,,,,,150.0,161.0,,,,,157.0,,,,,,,,,,
2020_22512,Lisboa,,125,,174,,,,,156.0,172.0,,,,,165.0,,,,,,,,,,
2020_22513,Porto,,125,,144,,115.0,,,147.0,,,,,146.0,,,,,,,,,,,
2020_22514,Porto,,173,,199,186.0,,198.0,,,,,,,,,,,,,,,,,,
2020_22515,Leiria,163.0,142,,169,,,,,,,166.0,,,,,,,,,,,,,,
2020_22516,Porto,,123,,136,145.0,,,,,,,120.0,,,,,,,,,,,,,
2020_22517,Lisboa,,86,,116,89.0,,,113.0,,,,,,,,,,,,,,,,,
2020_22518,Outro,,141,,166,,,,168.0,163.0,,,,,149.0,,,,,,,,,,,
2020_22519,Lisboa,,138,,176,,,,,181.0,169.0,,,,,165.0,,,,,,,,,,
