Aluno_ID,Distrito,Matematica_A,Biologia_Geologia,Fisica_Quimica_A,Portugues,Nota_Interna,Economia_A,Geografia_A,Geometria_Descritiva_A,Desenho_A,HCA,Historia_A,MACS,Ingles,Literatura_Portuguesa,Latim_A,Historia_B,Alemao,Filosofia,Portugues_L2,Portugues_LNM,Matematica_B,Frances,Espanhol_Iniciacao
2019_39662,Faro,100.0,,76.0,100,105,,,104.0,,,,,,,,,,,,,,,
2019_39663,Lisboa,,,,106,146,,,148.0,147.0,,,,,,,,,,,,,,
2019_39664,Lisboa,71.0,,,106,111,88.0,,,,,,95.0,,,,,,,,,,,
2019_39665,Porto,135.0,,119.0,113,144,,,163.0,,,,,,,,,,,,,,,
2019_39666,Porto,,,,145,173,,,189.0,159.0,,,,,,,,,,,,,,
2019_39667,Leiria,185.0,,,166,184,186.0,,,,,,157.0,,,,,,,,,,,
2019_39668,Braga,,,,155,187,,,200.0,172.0,,,,,,,,,,,,,,
2019_39669,Outro,200.0,,199.0,158,197,,,200.0,,,,,,,,,,,,,,,
2019_39670,Lisboa,,,,119,127,,,,,,112.0,,,115.0,,,,,,,,,
2019_39671,Setúbal,,,,117,121,,,,,,107.0,,,106.0,105.0,,,,,,,,
2019_39672,Faro,176.0,,,175,183,156.0,,,,,,155.0,,,,,,,,,,,
2019_39673,Outro,85.0,89.0,95.0,111,108,,,,,,,,,,,,,,,,,,
2019_39674,Lisboa,135.0,,,138,146,126.0,124.0,,,,,,,,,,,,,,,,
2019_39675,Porto,,,,193,200,,,195.0,185.0,,,,,,,,,,,,,,
2019_39676,Outro,86.0,86.0,84.0,99,100,,,,,,,,,,,,,,,,,,
2019_39677,Porto,139.0,,,130,138,119.0,116.0,,,,,,,,,,,,,,,,
2019_39678,Leiria,115.0,,111.0,128,147,,,159.0,,,,,,,,,,,,,,,
2019_39679,Lisboa,115.0,,,113,126,122.0,,,,,,105.0,,,,,,,,,,,
2019_39680,Braga,,,,138,158,,,,158.0,137.0,,,,,,,,,,,,,
2019_39681,Lisboa,181.0,136.0,150.0,137,166,,,,,,,,,,,,,,,,,,
2019_39682,Porto,168.0,,167.0,157,184,,,191.0,,,,,,,,,,,,,,,
2019_39683,Lisboa,,,,120,134,,,,,,107.0,,144.0,,,,,,,,,,
2019_39684,Braga,,,,117,138,,,,,,107.0,,146.0,,,,,,,,,,
2019_39685,Outro,,,,61,100,,,,,,41.0,,,65.0,,,,,,,,,
2019_39686,Leiria,125.0,,89.0,121,133,,,130.0,,,,,,,,,,,,,,,
2019_39687,Outro,145.0,112.0,122.0,137,142,,,,,,,,,,,,,,,,,,
2019_39688,Outro,200.0,196.0,193.0,193,200,,,,,,,,,,,,,,,,,,
2019_39689,Braga,136.0,,,137,154,146.0,118.0,,,,,,,,,,,,,176.0,,,
2019_39690,Setúbal,119.0,110.0,119.0,115,132,,,,,,,,,,,,,,,,,,
2019_39691,Lisboa,,,,121,137,,118.0,,,,120.0,,,,,,,,,,,,
2019_39692,Lisboa,,,,149,181,,,186.0,156.0,,,,,,,,,,,,,,
2019_39693,Porto,98.0,85.0,95.0,106,113,,,,,,,,,,,,,,,,,,
2019_39694,Lisboa,143.0,119.0,137.0,151,147,,,,,,,,,,,,,,,,,,
2019_39695,Porto,,,,129,144,,126.0,,,,125.0,,,,,,,,,,,,
2019_39696,Lisboa,160.0,,175.0,147,177,,,190.0,,,,,,,,,,,,,,,
2019_39697,Lisboa,,,,98,100,,,,,,67.0,67.0,,,,,,,,,,,
2019_39698,Lisboa,,,,135,151,,,,,,115.0,,155.0,,,,,,,,,,
2019_39699,Lisboa,,,,150,158,,133.0,,,,159.0,,,,,,,,,,,,
2019_39700,Braga,,,,141,157,,,,,,118.0,,158.0,,,,,,,,,,
2019_39701,Lisboa,,,,146,167,,,,,,159.0,,,151.0,,,,,,,,,
2019_39702,Outro,,,,193,200,,,,,,186.0,,197.0,,,,,,,,,,
2019_39703,Lisboa,,,,115,128,,,,128.0,105.0,,,,,,,,,,,,,
2019_39704,Lisboa,,,,111,125,,,,,,107.0,,,110.0,,,,,,,,,
2019_39705,Faro,116.0,87.0,107.0,110,120,,,,,,,,,,,,,,,,,,
2019_39706,Porto,166.0,149.0,198.0,147,185,,,,,,,,,,,,,,,,,,
2019_39707,Porto,,,,129,147,,,,,,128.0,142.0,,,,,,,,,,,
2019_39708,Porto,137.0,120.0,101.0,117,135,,,,,,,,,,,,,,,,,,
2019_39709,Setúbal,,,,137,171,,,175.0,157.0,,,,,,,,,,,,,,149.0
2019_39710,Leiria,135.0,118.0,135.0,135,144,,,,,,,,,,,,,,,,,,
2019_39711,Porto,125.0,119.0,128.0,125,135,,,,,,,,,,,,,,,,,,
2019_39712,Porto,77.0,,59.0,86,100,,,71.0,,,,,,,,,,,,,,,
2019_39713,Braga,,,,141,138,,130.0,,,,117.0,,,,,,,,,,,,
2019_39714,Porto,,,,160,198,,,195.0,191.0,,,,,,,,,,,,,,
2019_39715,Lisboa,,,,149,190,,,195.0,178.0,,,,,,,,,,,,,,
2019_39716,Porto,141.0,,,141,147,141.0,120.0,,,,,,,,,,,,,,,,
2019_39717,Porto,,,,193,182,,157.0,,,,145.0,,,,,,,,,,,,
2019_39718,Outro,,,,98,124,,,,,,96.0,,124.0,,,,,,,,,,
2019_39719,Coimbra,172.0,159.0,145.0,167,171,,,,,,,,,,,,,,,,,,
2019_39720,Lisboa,,,,123,133,,120.0,,,,135.0,,,,,,,,,,,,
2019_39721,Lisboa,145.0,,152.0,132,169,,,189.0,,,,,,,,,,,,,,,
2019_39722,Lisboa,119.0,88.0,84.0,105,113,,,,,,,,,,,,,,,,,,
2019_39723,Outro,,,,141,170,,,190.0,160.0,,,,,,,147.0,,,,,,,
2019_39724,Porto,,,,157,166,,,,,,146.0,138.0,,,,,,,,,,,
2019_39725,Porto,140.0,,,126,142,120.0,,,,,,126.0,,,,,,,,,,,
2019_39726,Braga,101.0,,96.0,111,123,,,123.0,,,,,,,,,,,,,,,
2019_39727,Porto,128.0,111.0,119.0,145,140,,,,,,,,,,,,,,,,,,
2019_39728,Porto,,,,158,157,,,,,,138.0,,161.0,,,,,,,,,,
2019_39729,Lisboa,,,,145,167,,,,162.0,148.0,,,,,,,,,,,,,
2019_39730,Outro,150.0,146.0,137.0,131,152,,,,,,,,,,,,,,,,,,
2019_39731,Leiria,,,,128,127,,100.0,,,,108.0,,,,,,,,,,,,
2019_39732,Lisboa,108.0,,105.0,110,124,,,128.0,,,,,,,,,,,,,,,
2019_39733,Braga,87.0,75.0,61.0,102,100,,,,,,,,,,,,,,,,,,
2019_39734,Outro,,,,136,150,,,,158.0,127.0,,,,,,,,,,,,,
2019_39735,Lisboa,130.0,,,116,140,122.0,,,,,,125.0,,,,,,,,,,,
2019_39736,Lisboa,125.0,,122.0,146,160,,,179.0,,,,,,,,,,,,,,,
2019_39737,Porto,200.0,196.0,199.0,152,200,,,,,,,,,,,,,,,,,,
2019_39738,Coimbra,155.0,118.0,132.0,137,155,,,,,,,,,,,,,,,,,,
2019_39739,Lisboa,135.0,,123.0,139,156,,,180.0,,,,,,,,,,,,,,,
2019_39740,Lisboa,77.0,77.0,72.0,105,100,,,,,,,,,,,,,,,,,,
2019_39741,Lisboa,146.0,,,155,162,165.0,,,,,,165.0,,,,,,,,,,,
2019_39742,Outro,200.0,,199.0,157,200,,,200.0,,,,,,,,,,,,,,,
2019_39743,Porto,,,,125,150,,,,155.0,133.0,,,,,,,,,,,,,
2019_39744,Lisboa,109.0,,110.0,120,141,,,150.0,,,,,,,,,,,,,,,
2019_39745,Porto,141.0,,,115,140,120.0,,,,,,127.0,,,,,,,,,,,
2019_39746,Porto,96.0,90.0,88.0,109,112,,,,,,,,,,,,,,,,,,
2019_39747,Porto,169.0,,199.0,155,199,,,197.0,,,,,,,,,,,,,,,
2019_39748,Lisboa,150.0,139.0,138.0,162,154,,,,,,,,,,,,,,,,,,
2019_39749,Outro,65.0,,70.0,99,100,,,61.0,,,,,,,,,,,,,,,
2019_39750,Porto,,,,149,146,,126.0,,,,138.0,,,,,,,,,,,,
2019_39751,Outro,,,,193,200,,,197.0,200.0,,,,,,,,,,,,,,
2019_39752,Setúbal,,,,135,159,,,,,,156.0,145.0,,,,,,,,,,,
2019_39753,Outro,122.0,110.0,113.0,134,138,,,,,,,,,,,,,,,,,,
2019_39754,Porto,,,,135,150,,,,155.0,125.0,,,,,,,,,,,,,
2019_39755,Lisboa,33.0,,,66,100,51.0,56.0,,,,,,,,,,,,,,,,
2019_39756,Lisboa,,,,127,134,,,,,,108.0,121.0,,,,,,,,,,,
2019_39757,Outro,,,,145,140,,116.0,,,,125.0,,,,,,,,,,,,
2019_39758,Faro,139.0,,,146,147,145.0,130.0,,,,,,,,,,,,,,,,
2019_39759,Porto,,,,140,154,,,,,,115.0,,168.0,,,,,,,,,,
2019_39760,Lisboa,110.0,,,115,133,121.0,,,,,,116.0,,,,,,,,,,,
2019_39761,Leiria,128.0,111.0,98.0,116,125,,,,,,,,,,,,,,,,,,
2019_39762,Outro,146.0,,115.0,130,153,,,170.0,,,,,,,,,,,,,,,
2019_39763,Outro,182.0,158.0,186.0,177,191,,,,,,,,,,,,,,,,,,
2019_39764,Braga,,,,193,195,,,,,,196.0,,,168.0,,,,,,,,,
2019_39765,Outro,180.0,,,145,166,166.0,135.0,,,,,,,,,,,,,,,,
2019_39766,Lisboa,,,,148,159,,,,,,139.0,,,146.0,,,,,,,,,
2019_39767,Leiria,,,,165,165,,,,,,145.0,,,160.0,,,,,,,,,
2019_39768,Porto,115.0,96.0,119.0,126,134,,,,,,,,,,,,,,,,,,
2019_39769,Porto,,,,95,125,,,111.0,120.0,,,,,,,,,,,,,,
2019_39770,Porto,,,,135,155,,,,,,116.0,,164.0,,,,,,,,,,
2019_39771,Braga,157.0,138.0,140.0,150,164,,,,,,,,,,,,,,,,,,
2019_39772,Setúbal,,,,125,136,,,,159.0,,116.0,,,116.0,,,,,,,,,
2019_39773,Coimbra,91.0,,,91,107,97.0,86.0,,,,,,,,,,,,,,,,
2019_39774,Lisboa,100.0,,99.0,106,117,,,117.0,,,,,,,,,,,,,,,
2019_39775,Coimbra,177.0,,145.0,142,179,,,196.0,,,,,,,,,,,,,,,
2019_39776,Porto,129.0,116.0,108.0,125,134,,,,,,,,,,,,,,,,,,
2019_39777,Outro,,,,145,161,,,,,,155.0,143.0,,,,,,,,,,,
2019_39778,Lisboa,,,,168,181,,,,,,155.0,,169.0,,,,,,,,,,
2019_39779,Porto,,,,143,157,,,,,,134.0,,181.0,,,,,,,,,,
2019_39780,Setúbal,,,,169,185,,184.0,,,,155.0,,,,,,,,,,,,
2019_39781,Faro,115.0,,90.0,111,133,,,166.0,,,,,,,,,,,,,,,
2019_39782,Lisboa,123.0,113.0,122.0,116,132,,,,,,,,,,,,,,,,,,
2019_39783,Lisboa,48.0,77.0,69.0,77,100,,,,,,,,,,,,,,,,,,
2019_39784,Porto,180.0,,,145,168,175.0,136.0,,,,,,,,,,,,,,,,
2019_39785,Porto,,,,126,146,,,,,,125.0,,,140.0,,,,,,,,,
2019_39786,Porto,,,,132,144,,132.0,,,,125.0,,,,,,,,,,,,
2019_39787,Leiria,,,,125,138,,,,,,128.0,125.0,,,,,,,,,,,
2019_39788,Lisboa,,,,139,176,,,188.0,176.0,,,,,,,,,,,,,,
2019_39789,Porto,171.0,,,168,182,171.0,,,,,,155.0,,,,,,,,,,,
2019_39790,Lisboa,121.0,132.0,125.0,125,141,,,,,,,,,,,,,,,,,,
2019_39791,Setúbal,,,,193,194,,,,,,166.0,,181.0,,,,,,,,,,
2019_39792,Braga,155.0,135.0,171.0,142,166,,,,,,,,,,,,,,,,,,
2019_39793,Outro,,,,116,128,,,,,,109.0,97.0,,,,,,,,,,,
2019_39794,Outro,200.0,,,193,198,176.0,,,,,,176.0,,,,,,,,,,,
2019_39795,Setúbal,,,,111,117,,96.0,,,,95.0,,,,,,,,,,,,
2019_39796,Braga,159.0,137.0,142.0,133,154,,,,,,,,,,,,,,,,,,
2019_39797,Lisboa,75.0,83.0,75.0,100,100,,,,,,,,,,,,,,,,,,
2019_39798,Faro,86.0,,,107,115,105.0,90.0,,,,,,,,,,,,,,,,
2019_39799,Coimbra,,,,140,175,,,,,,155.0,,178.0,,,,,,,,,,
2019_39800,Outro,151.0,,157.0,141,172,,,195.0,,,,,,,,,,,,,,,
2019_39801,Lisboa,156.0,,,135,148,130.0,116.0,,,,,,,,,,,,,,,,
2019_39802,Braga,200.0,,183.0,166,191,,,192.0,,,,,,,,,,,,,,,
2019_39803,Porto,,,,111,115,,102.0,,,,106.0,,,,,,,,,,,,
2019_39804,Faro,119.0,,,120,133,112.0,117.0,,,,,,,,,,,,,,,,
2019_39805,Braga,,,,140,170,,,,178.0,149.0,,,,,,,,,,,,,
2019_39806,Braga,159.0,129.0,157.0,140,163,,,,,,,,,,,,,,,,,,
2019_39807,Outro,99.0,96.0,80.0,100,106,,,,,,,,,,,,,,,,,,
2019_39808,Outro,169.0,173.0,181.0,140,176,,,,,,,,,,,,,,,,,,
2019_39809,Lisboa,,,,115,117,,,,,,92.0,,,106.0,,,,,,,,,
2019_39810,Outro,,,,95,103,,,71.0,115.0,,,,,,,,,,,,,,
2019_39811,Porto,,,,170,178,,,,,,160.0,,169.0,,,,,,,,,,
2019_39812,Outro,,,,129,150,,,,,,132.0,,161.0,,,,,,,,,,
2019_39813,Outro,,,,100,122,,,102.0,140.0,,,,,,,,,,,,,,
2019_39814,Lisboa,116.0,115.0,131.0,137,133,,,,,,,,,,,,,,,,,,
2019_39815,Lisboa,165.0,161.0,199.0,150,182,,,,,,,,,,,,,,,,,,
2019_39816,Lisboa,185.0,,,160,175,158.0,160.0,,,,,,,,,,,,,,,,
2019_39817,Lisboa,97.0,,,108,109,105.0,,,,,,95.0,,,,,,,,,,,
2019_39818,Outro,112.0,106.0,117.0,121,125,,,,,,,,,,,,,,,,,,
2019_39819,Outro,,,,145,148,,,,,,133.0,127.0,,,,,,,,,,,
2019_39820,Outro,97.0,81.0,97.0,107,108,,,,,,,,,,,,,,,,,,
2019_39821,Lisboa,,,,130,150,,136.0,,,,137.0,,,,,,,,,,,,
2019_39822,Setúbal,135.0,105.0,115.0,122,127,,,,,,,,,,,,,,,,,,
2019_39823,Braga,,,,177,175,,,,,,155.0,,,135.0,,,,,,,,,
2019_39824,Setúbal,,,,125,128,,,,,,117.0,,,118.0,,,,,,,,,
2019_39825,Outro,156.0,170.0,155.0,155,170,,,,,,,,,,,,,,,,,,
2019_39826,Porto,85.0,,,100,115,99.0,,,,,,107.0,,,,,,,,,,,
2019_39827,Outro,,,,150,182,,,180.0,162.0,,,,,,,,,,,,,,
2019_39828,Outro,125.0,111.0,115.0,127,130,,,,,,,,,,,,,,,,,,
2019_39829,Lisboa,,,,116,126,,,,,,96.0,,133.0,105.0,,,,,,,,,
2019_39830,Porto,187.0,,199.0,171,200,,,200.0,,,,,,,,,,,,,,,
2019_39831,Outro,163.0,,,193,200,198.0,,,,,,185.0,,,,,,,,,,,
2019_39832,Braga,,,,165,172,,130.0,,,,140.0,172.0,,,,,,,,,,,
2019_39833,Lisboa,155.0,112.0,115.0,136,145,,,,,,,,,,,,,,,,,,
2019_39834,Lisboa,,,,100,113,,,,,,83.0,,127.0,,,,,,,,,,
2019_39835,Braga,,,,89,103,,,75.0,119.0,,,,,,,,,,,,,,
2019_39836,Lisboa,195.0,,,162,173,148.0,147.0,,,,,,,,,,,,,,,,
2019_39837,Lisboa,,,,126,145,,,,,,128.0,,,110.0,,,,,,168.0,,,
2019_39838,Outro,63.0,86.0,77.0,95,100,,,,,,,,,,,,,,,,,,
2019_39839,Lisboa,,,,175,174,,,,,,157.0,165.0,,,,,,,,,,,
2019_39840,Lisboa,200.0,,,193,200,198.0,,,,,,200.0,,,,,,,,,,,
2019_39841,Outro,147.0,115.0,120.0,130,139,,,,,,,,,,,,,,,,,,
2019_39842,Porto,132.0,127.0,129.0,136,147,,,,,,,,,,,,,,,,,,
2019_39843,Coimbra,117.0,,,125,127,130.0,,,,,,118.0,,,,,,,,,,,
2019_39844,Braga,107.0,,,107,121,115.0,108.0,,,,,,,,,,,,,,,,
2019_39845,Setúbal,152.0,106.0,111.0,131,143,,,,,,,,,,,,,,,,,,
2019_39846,Lisboa,189.0,170.0,161.0,155,184,,,,,,,,,,,,,,,,,,
2019_39847,Lisboa,155.0,151.0,170.0,139,165,,,,,,,,,,,,,,,,,,
2019_39848,Lisboa,112.0,,99.0,120,136,,,158.0,,,,,,,,,,,,,,,
2019_39849,Porto,151.0,,,125,143,125.0,126.0,,,,,,,,,,,,,,,,
2019_39850,Lisboa,135.0,112.0,100.0,128,127,,,,,,,,,,,,,,,,,,
2019_39851,Porto,105.0,108.0,100.0,128,129,,,,,,,,,,,,,,,,,,
2019_39852,Coimbra,107.0,,,120,125,112.0,,,,,,117.0,,,,,,,,,,,
2019_39853,Outro,165.0,,,160,172,175.0,,,,,,142.0,,,,,,,,,,,
2019_39854,Outro,,,,145,152,,,,,,146.0,,,129.0,,,,,,,,,
2019_39855,Setúbal,115.0,106.0,121.0,130,134,,,,,,,,,,,,,,,,,,
2019_39856,Lisboa,,,,125,139,,,,,,119.0,141.0,,,,,,,,,,,
2019_39857,Lisboa,170.0,151.0,156.0,158,171,,,,,,,,,,,,,,,,,,
2019_39858,Lisboa,,,,111,143,,,,139.0,123.0,,,,,,,,,,,,,
2019_39859,Braga,,,,140,166,,,,,,160.0,,,159.0,,,,,,,,,
2019_39860,Outro,76.0,72.0,60.0,87,100,,,,,,,,,,,,,,,,,,
2019_39861,Porto,126.0,,,126,135,126.0,111.0,,,,,,,,,,,,,,,,
2019_39862,Porto,,,,130,155,,,,,,138.0,,,145.0,,,,,,,,,
2019_39863,Porto,,,,172,179,,,,,,162.0,,172.0,,,,,,,,,,
2019_39864,Braga,165.0,,,129,155,145.0,,,,,,126.0,,,,,,,,,,,
2019_39865,Lisboa,,,,126,157,,,,,,119.0,,157.0,,,,,,,,,,
2019_39866,Lisboa,,,,125,130,,,,,,118.0,,,115.0,,,,,,,,,
2019_39867,Outro,157.0,,156.0,148,172,,,189.0,,,,,,,,,,,,,,,
2019_39868,Outro,175.0,167.0,147.0,146,169,,,,,,,,,,,,,,,,,,
2019_39869,Porto,,,,107,117,,100.0,,,,96.0,,,,,,,,,,,,
2019_39870,Lisboa,130.0,123.0,126.0,120,141,,,,,,,,,,,,,,,,,,
2019_39871,Coimbra,143.0,,,128,133,131.0,115.0,,,,,,,,,,,,,,,,
2019_39872,Setúbal,,,,142,161,,,,,,146.0,,,145.0,,,,,,,,,
2019_39873,Setúbal,,,,112,129,,,,,,118.0,,,105.0,,,,,,,,,
2019_39874,Lisboa,,,,135,141,,,,,,123.0,130.0,,,,,,,,,,,
2019_39875,Outro,,,,129,140,,,,,,120.0,,,138.0,,,,,,,,,
2019_39876,Faro,,,,152,174,,,,,,151.0,,182.0,,,,,,,,,,
2019_39877,Lisboa,,,,135,141,,,,,,115.0,117.0,,,,,,,,,,,
2019_39878,Coimbra,,,,96,125,,,,129.0,91.0,,,,,,,,,,,,,
2019_39879,Outro,,,,155,156,,132.0,,,,148.0,,,,,,,,,,,,
2019_39880,Coimbra,,,,165,182,,,,,,167.0,172.0,,,,,,,,,,,
2019_39881,Coimbra,,,,125,170,,,185.0,159.0,,,,,,,,,,,,,,
2019_39882,Setúbal,186.0,,,147,173,163.0,130.0,,,,,,,,,,,,,,,,
2019_39883,Coimbra,177.0,196.0,156.0,185,191,,,,,,,,,,,,,,,,,,
2019_39884,Porto,,,,149,193,,,200.0,197.0,,,,,,,,,,,,,,
2019_39885,Outro,,,,187,171,,130.0,,,,138.0,,,,,,,,,,,,
2019_39886,Outro,,,,97,111,,,,,,89.0,,,100.0,,,,,,,,,
2019_39887,Outro,150.0,,128.0,131,156,,,185.0,,,,,,,,,,,,,,,
2019_39888,Outro,,,,95,100,,,,,,67.0,,,67.0,,,,,,,,,
2019_39889,Porto,118.0,106.0,119.0,120,134,,,,,,,,,,,,,,,,,,
2019_39890,Outro,99.0,109.0,100.0,120,122,,,,,,,,,,,,,,,,,,
2019_39891,Lisboa,,,,145,153,,,,,,135.0,,,130.0,,,,,,,,,
2019_39892,Outro,,,,130,135,,,,,,116.0,136.0,,,,,,,,,,,
2019_39893,Coimbra,111.0,,89.0,109,128,,,111.0,,,,,,,,,,,,,,,
2019_39894,Lisboa,200.0,,,193,192,167.0,168.0,,,,,,,,,,,,,,,,
2019_39895,Outro,,,,155,165,,,,,,136.0,,172.0,,,,,,,,,,
2019_39896,Porto,,,,193,179,,142.0,,,,168.0,,,,,,,,,,,,
2019_39897,Leiria,62.0,80.0,75.0,86,100,,,,,,,,,,,,,,,,,,
2019_39898,Porto,135.0,128.0,122.0,135,145,,,,,,,,,,,,,,,,,,
2019_39899,Porto,156.0,,,151,157,148.0,130.0,,,,,,,,,,,,,,,,
2019_39900,Porto,115.0,92.0,95.0,112,118,,,,,,,,,,,,,,,,,,
2019_39901,Outro,108.0,97.0,115.0,117,123,,,,,,,,,,,,,,,,,,
2019_39902,Setúbal,192.0,170.0,172.0,145,185,,,,,,,,,,,,,,,,,,
2019_39903,Outro,118.0,115.0,111.0,115,125,,,,,,,,,,,,,,,,,,
2019_39904,Porto,77.0,88.0,86.0,109,111,,,,,,,,,,,,,,,,,,
2019_39905,Faro,,,,135,162,,,,,,145.0,,160.0,,,,,,,,,,
2019_39906,Leiria,192.0,,,155,171,152.0,147.0,,,,,,,,,,,,,,,,
2019_39907,Outro,160.0,141.0,154.0,151,166,,,,,,,,,,,,,,,,,,
2019_39908,Porto,,,,163,184,,,,,,159.0,,197.0,,,,,,,,,,
2019_39909,Lisboa,107.0,,101.0,115,133,,,165.0,,,,,,,,,,,,,,,
2019_39910,Setúbal,,,,122,134,,,,,,109.0,122.0,,,,,,,,,,,
2019_39911,Porto,,,,137,142,,,,,,126.0,,,130.0,,,,,,,,,
2019_39912,Braga,,,,116,145,,,,,,108.0,,151.0,,,,,,,,,,
2019_39913,Outro,158.0,170.0,175.0,158,178,,,,,,,,,,,,,,,,,,
2019_39914,Outro,138.0,,111.0,145,161,,,185.0,,,,,,,,,,,,,,,
2019_39915,Porto,,,,172,175,,,,,,147.0,161.0,,,,,,,,,,,
2019_39916,Braga,158.0,,,160,187,198.0,,,,,,160.0,,,,,,,,,,,
2019_39917,Lisboa,155.0,,,140,154,143.0,,,,,,138.0,,,,,,,,,,,
2019_39918,Porto,131.0,109.0,102.0,127,124,,,,,,,,,,,,,,,,,,
2019_39919,Outro,185.0,151.0,199.0,155,180,,,,,,,,,,,,,,,,,,
2019_39920,Lisboa,128.0,,,145,153,150.0,126.0,,,,,,,,,,,,,,,,
2019_39921,Faro,137.0,,139.0,150,169,,,190.0,,,,,,,,,,,,,,,
2019_39922,Porto,,,,135,156,,,,,,149.0,,,149.0,,,,,,,,,
2019_39923,Setúbal,,,,136,132,,,,,,127.0,130.0,,,,,,,,,,,
2019_39924,Setúbal,,,,128,140,,122.0,,,,127.0,,,,,,,,,,,,
2019_39925,Outro,,,,172,170,,130.0,,,,176.0,,,,,,,,,,,,
2019_39926,Outro,111.0,101.0,103.0,115,117,,,,,,,,,,,,,,,,,,
2019_39927,Faro,,,,135,156,,,,,,139.0,,,155.0,,,,,,,,,
2019_39928,Outro,119.0,,,135,143,140.0,126.0,,,,,,,,,,,,,,,,
2019_39929,Outro,,,,155,187,,,,,,196.0,,177.0,,,,,,,,,,
2019_39930,Porto,,,,152,185,,146.0,200.0,200.0,,,,,,,,,,,,,,
2019_39931,Coimbra,,,,193,178,,,,,,146.0,,,176.0,,,,,,,,,
2019_39932,Lisboa,,,,146,141,,,,,,115.0,,,121.0,,,,,,,,,
2019_39933,Setúbal,167.0,,158.0,140,175,,,187.0,,,,,,,,,,,,,,,
2019_39934,Coimbra,,,,150,166,,,,,,143.0,,,159.0,,,,,,,,,
2019_39935,Outro,120.0,105.0,114.0,131,130,,,,,,,,,,,,,,,,,,
2019_39936,Lisboa,,,,83,100,,,,110.0,69.0,,,,,,,,,,,,,
2019_39937,Leiria,172.0,,,166,183,177.0,,,,,,145.0,,,,,,,,,,,
2019_39938,Porto,57.0,85.0,50.0,95,100,,,,,,,,,,,,,,,,,,
2019_39939,Setúbal,122.0,,108.0,115,141,,,150.0,,,,,,,,,,,,,,,
2019_39940,Setúbal,175.0,,151.0,150,172,,,200.0,,,,,,,,,,,,,,,
2019_39941,Outro,145.0,121.0,130.0,140,148,,,,,,,,,,,,,,,,,,
2019_39942,Lisboa,,,,126,127,,,,,,117.0,115.0,,,,,,,,,,,
2019_39943,Porto,167.0,118.0,136.0,135,145,,,,,,,,,,,,,,,,,,
2019_39944,Setúbal,,,,126,133,,,,,,105.0,127.0,,,,,,,,,,,
2019_39945,Outro,76.0,91.0,66.0,96,100,,,,,,,,,,,,,,,,,,
2019_39946,Outro,80.0,81.0,92.0,105,104,,,,,,,,,,,,,,,,,,
2019_39947,Lisboa,167.0,,,145,165,136.0,,,,,,156.0,,,,,,,,,,,
2019_39948,Setúbal,,,,120,138,,,,,,118.0,,,125.0,,,,,,,,,
2019_39949,Outro,,,,135,138,,136.0,,,,121.0,,,,,,,,,,,,
2019_39950,Outro,,,,150,145,,,,,,126.0,,,128.0,,,,,,,,,
2019_39951,Lisboa,,,,119,144,,,,145.0,130.0,,,,,,,,,,,,,145.0
2019_39952,Lisboa,,,,146,154,,,,,,141.0,,,130.0,,,,,,,,,
2019_39953,Porto,,,,110,113,,,,,,87.0,,130.0,,,,,,,,,,
2019_39954,Setúbal,,,,136,152,,,,,,121.0,136.0,,,,,,,,,,,
2019_39955,Porto,105.0,97.0,85.0,110,116,,,,,,,,,,,,,,,,,,
2019_39956,Setúbal,,,,165,164,,,,,,138.0,,,135.0,,,,,,,,,
2019_39957,Porto,145.0,,,140,160,139.0,,,,,,158.0,,,,,,,,,,,
2019_39958,Lisboa,176.0,181.0,199.0,158,193,,,,,,,,,,,,,,,,,,
2019_39959,Coimbra,190.0,196.0,199.0,193,200,,,,,,,,,,,,,,,,,,
2019_39960,Lisboa,88.0,,,101,117,107.0,96.0,,127.0,,,,,,,,,,,,,,
2019_39961,Lisboa,,,,110,112,,,,,,97.0,99.0,,,,,,,,,,,
2019_39962,Lisboa,,,,115,152,,,145.0,142.0,,,,,,,,,,,,,,
2019_39963,Outro,,,,165,177,,148.0,,,,178.0,,,,,,,,,,,,
2019_39964,Outro,,,,115,130,,,,131.0,105.0,,,,,,,,,,,,,
2019_39965,Outro,91.0,91.0,105.0,106,115,,,,,,,,,,,113.0,,,,,,,
2019_39966,Braga,172.0,169.0,165.0,150,176,,,,,,,,,,,,,,,,,,
2019_39967,Braga,,,,135,144,,,,,,124.0,,,129.0,,,,,,,,,
2019_39968,Outro,151.0,,,155,159,135.0,,,,,,133.0,,,,,,,,,,,
2019_39969,Lisboa,72.0,80.0,66.0,100,100,,,,,,,,,,,,,,,,,,
2019_39970,Outro,,,,162,194,,184.0,,,,196.0,,,,,,,,,,,,
2019_39971,Faro,158.0,139.0,165.0,155,165,,,,,,,,,,,,,,,,,,
2019_39972,Outro,,,,96,116,,,,,,87.0,,128.0,,,,,,,,,,
2019_39973,Outro,200.0,175.0,199.0,193,198,,,,,,,,,,,,,,,,,,
2019_39974,Braga,131.0,,,130,143,127.0,120.0,,,,,,,,,,,,,,,,
2019_39975,Lisboa,,,,193,188,,,,,,176.0,155.0,,,,,,,,,,,
2019_39976,Porto,130.0,,,139,146,129.0,118.0,,,,,,,,,,,,,,,,
2019_39977,Lisboa,,,,193,196,,,,,,157.0,,174.0,,,,,,,200.0,,,
