Aluno_ID,Distrito,Matematica_A,Biologia_Geologia,Fisica_Quimica_A,Portugues,Nota_Interna,Desenho_A,Geometria_Descritiva_A,Economia_A,MACS,Historia_A,Geografia_A,HCA,Literatura_Portuguesa,Portugues_L2,Ingles,Italiano_Iniciacao,Portugues_LNM,Mandarim_Iniciacao,Latim_A,Historia_B,Matematica_B,Espanhol_Iniciacao,Alemao,Espanhol_Continuacao,Frances,Filosofia
2023_24927,Lisboa,,,,127,126,126.0,71.0,,,,,,,,,,,,,,,,,,,
2023_24928,Outro,,,,134,144,,,,126.0,124.0,,,,,,,,,,,,,,,,
2023_24929,Setúbal,,,,65,100,,,,,0.0,,,7.0,,,,,,,,,,,,,
2023_24930,Outro,165.0,142.0,136.0,150,173,,,,,,,,,,,,,,,,,,,,172.0,
2023_24931,Porto,,,,142,155,,,,,147.0,,,151.0,,,,,,,,,,,,,
2023_24932,Lisboa,151.0,,,143,153,,,139.0,,,118.0,,,,,,,,,,,,,,,
2023_24933,Braga,,,,125,141,,,,129.0,107.0,,,,,,134.0,,,,,,,,,,
2023_24934,Lisboa,200.0,188.0,167.0,198,200,,,,,,,,,,,,,,,,,,,,,
2023_24935,Outro,,,,182,200,,,,173.0,198.0,,,,,,,,,,,,,,,,
2023_24936,Lisboa,135.0,120.0,127.0,136,143,,,,,,,,,,,,,,,,,,,,,
2023_24937,Porto,200.0,165.0,199.0,160,185,,,,,,,,,,,,,,,,,,,,,
2023_24938,Outro,,,,127,135,,,,,125.0,110.0,,,,,,,,,,,,,,,
2023_24939,Lisboa,105.0,98.0,107.0,129,126,,,,,,,,,,,,,,,,,,,,,
2023_24940,Porto,158.0,,,147,156,,,136.0,,,122.0,,,,,,,,,,,,,,,
2023_24941,Lisboa,,,,120,130,,,,,121.0,,,103.0,,,,,,,,,,,,,
2023_24942,Lisboa,,,,125,138,,,,,100.0,,,,,154.0,,,,,,,,,,,
2023_24943,Lisboa,115.0,116.0,115.0,122,127,,,,,,,,,,,,,,,,,,,,,
2023_24944,Braga,172.0,141.0,149.0,165,174,,,,,,,,,,,,,,,,,,,,,
2023_24945,Braga,142.0,126.0,125.0,145,150,,,,,,,,,,,,,,,,,,,,,
2023_24946,Outro,,,,151,149,,,,,137.0,120.0,,,,,,,,,,,,,,,
2023_24947,Outro,,,,140,151,162.0,,,,,,116.0,,,,,,,,,,,,,,
2023_24948,Setúbal,126.0,114.0,112.0,139,137,,,,,,,,,,,,,,,,,,,,,
2023_24949,Lisboa,,,,110,122,,,,,79.0,,,,,144.0,,,,,,,,,,,
2023_24950,Lisboa,,,,146,164,,,,,136.0,,,,,157.0,,,,,,,,,,,
2023_24951,Leiria,136.0,131.0,117.0,139,144,,,,,,,,,,,,,,,,,,,,,
2023_24952,Leiria,,,,146,154,,,,145.0,148.0,,,,,,,,,,,,,,,,
2023_24953,Outro,181.0,186.0,161.0,198,195,,,,,,,,,,,,,,,,,,,,,
2023_24954,Lisboa,181.0,,,158,177,,,170.0,158.0,,,,,,,,,,,,,,,,,
2023_24955,Lisboa,81.0,,107.0,118,105,,61.0,,,,,,,,,,,,,,,,,,,
2023_24956,Lisboa,150.0,135.0,,137,155,,,148.0,,,135.0,,,,,,,,,,,,,,,
2023_24957,Outro,,,,130,145,,,,133.0,115.0,,,,,,,,,,,,,,,,
2023_24958,Lisboa,,,,108,115,123.0,,,,,,71.0,,,,,,,,,,,,,,
2023_24959,Porto,,,,95,124,,,,,86.0,,,,,136.0,,,,,,,,,,,
2023_24960,Porto,,,,135,151,,,,140.0,137.0,,,,,,,,,,,,,,,,
2023_24961,Braga,150.0,140.0,132.0,146,160,,,,,,,,,,,,,,,,,,,,,
2023_24962,Outro,70.0,96.0,95.0,121,107,,,,,,,,,,,,,,,,,,,,,
2023_24963,Outro,,,,166,200,,,,194.0,198.0,,,,,,,,,,,,,,,,
2023_24964,Lisboa,126.0,,,138,155,,,140.0,132.0,,,,,,,,,,,,,,,,,
2023_24965,Porto,,,,170,188,,,,,192.0,,,170.0,,,,,,,,,,,,,
2023_24966,Lisboa,,,,147,159,161.0,,,,,,128.0,,,,,,,,,,,,,,
2023_24967,Lisboa,181.0,,154.0,198,200,,200.0,,,,,,,,,,,,,,,,,,,
2023_24968,Coimbra,65.0,98.0,100.0,110,109,,,,,,,,,,,,,,,,,,,,,
2023_24969,Lisboa,178.0,,,157,187,,,200.0,,,158.0,,,,,,,,,,,,,,,
2023_24970,Coimbra,,,,175,191,,,,,173.0,,,,,182.0,,,,,,,,,,,
2023_24971,Porto,37.0,,87.0,107,100,,38.0,,,,,,,,,,,,,,,,,,,
2023_24972,Setúbal,115.0,125.0,116.0,132,146,,,,,,,,,,,,,,,,135.0,,,,,
2023_24973,Outro,,,,130,151,,,,,122.0,,,,,157.0,,,,,,,,,,,
2023_24974,Lisboa,181.0,,,168,177,,,160.0,,,156.0,,,,,,,,,,,,,,,
2023_24975,Faro,,,,143,154,,,,143.0,138.0,,,,,,,,,,,,,,,,
2023_24976,Lisboa,,,,105,100,102.0,,,,,,68.0,,,,,,,,,,,,,,
2023_24977,Lisboa,145.0,130.0,127.0,140,149,,,,,,,,,,,,,,,,,,,,,
2023_24978,Coimbra,170.0,150.0,141.0,157,162,,,,,,,,,,,,,,,,,,,,,
2023_24979,Setúbal,128.0,,,130,147,,,140.0,135.0,,,,,,,,,,,,,,,,,
2023_24980,Coimbra,171.0,147.0,147.0,151,169,,,,,,,,,,,,,,,,,,,,,
2023_24981,Lisboa,83.0,,91.0,106,108,,67.0,,,,,,,108.0,,,,,,,,,,,,
2023_24982,Outro,,,,143,170,,,,,145.0,,,,,174.0,,,,,,,,,,,
2023_24983,Faro,,,,126,127,136.0,,,,,,99.0,,,,,,,,,,,,,,
2023_24984,Coimbra,135.0,,,131,147,,,126.0,130.0,,,,,,,,,,,,,,,,,
2023_24985,Outro,185.0,155.0,176.0,186,181,,,,,,,,,,,,,,,,,,,,,
2023_24986,Braga,130.0,,,143,150,,,146.0,,,122.0,,,,,,,,,,,,,,,
2023_24987,Lisboa,165.0,165.0,166.0,156,180,,,,,,,,,,,,,,,,,,,,,
2023_24988,Lisboa,,,,158,176,,,,158.0,160.0,,,,,,,,,,,,,,,,
2023_24989,Outro,,,,98,115,,,,,87.0,,,,,144.0,,,,,,,,,,,
2023_24990,Porto,200.0,,,187,200,,,177.0,193.0,,,,,,,,,,,,,,,,,
2023_24991,Lisboa,200.0,,159.0,158,192,,200.0,,,,,,,,,,,,,,,,,,,
2023_24992,Lisboa,127.0,,119.0,126,139,,116.0,,,,,,,,,,,,,,,,,,,
2023_24993,Lisboa,,,,146,160,,,,,125.0,,,,,162.0,,,,,,,,,,,
2023_24994,Outro,,,,135,140,,,,,118.0,,,113.0,,,,,,,,,,,,,
2023_24995,Faro,189.0,,,155,186,,,157.0,,,151.0,,,,,,,,,,,,,,,
2023_24996,Lisboa,103.0,119.0,112.0,136,134,,,,,,,,,,,,,,,,,,,,,
2023_24997,Lisboa,,,,143,158,,,,,148.0,139.0,,,,,,,,,,,,,,,
2023_24998,Outro,115.0,,102.0,121,124,,104.0,,,,,,,,,,,,,,,,,,,
2023_24999,Porto,,,,140,158,,,,,135.0,,,145.0,,,,,,,,,,,,,
2023_25000,Porto,95.0,112.0,119.0,125,129,,,,,,,,,,,,,,,,,,,,,
2023_25001,Lisboa,,,,146,161,,,,153.0,125.0,,,,,,,,,,,,,,,,
2023_25002,Outro,,,,160,200,189.0,200.0,,,,,,,,,,,,,,,,,,,
2023_25003,Porto,,,,153,167,171.0,,,,,,122.0,,,,,,,,,,,,,,
2023_25004,Braga,,,,142,144,149.0,107.0,,,,,,,,,,,,,,,,,,,
2023_25005,Porto,,,,107,129,,,,,99.0,,,,,138.0,,,,,,,,,,,
2023_25006,Lisboa,157.0,153.0,138.0,161,170,,,,,,,,,,,,,,,,,,,,,
2023_25007,Porto,96.0,,102.0,131,114,,76.0,,,,,,,,,,,,,,,,,,,
2023_25008,Porto,139.0,152.0,135.0,145,153,,,,,,,,,,,,,,,,,,,,,
2023_25009,Setúbal,,,,168,188,,,,,173.0,,,,,192.0,,,,,,,,,,,
2023_25010,Lisboa,159.0,171.0,148.0,152,173,,,,,,,,,,,,,,,,,,,,,
2023_25011,Braga,,,,153,172,,,,170.0,139.0,,,,,,,,,,,,,,,,
2023_25012,Setúbal,,,,156,163,,,,160.0,135.0,,,,,,,,,,,,,,,,
2023_25013,Setúbal,,,,160,167,,,,,161.0,153.0,,,,,,,,,,,,,,,
2023_25014,Lisboa,129.0,116.0,107.0,126,134,,,,,,,,,,,,,,,,,,,,,
2023_25015,Porto,,,,156,165,161.0,,,,,,138.0,,,,,,,,,,,,,,
2023_25016,Outro,109.0,,118.0,131,121,,100.0,,,,,,,,,,,,,,,,,,,
2023_25017,Porto,,,,161,173,,,,,164.0,145.0,,,,,,,,,,,,,,,
2023_25018,Outro,160.0,155.0,142.0,149,157,,,,,,,,,,,,,,,,,,,,,
2023_25019,Outro,95.0,106.0,103.0,111,115,,,,,,,,,,,,,,,,,,,,,
2023_25020,Outro,,,,135,141,,,,126.0,126.0,,,,,,,,,,,,,,,,
2023_25021,Outro,28.0,,,84,100,,,64.0,,,32.0,,,,,,,,,,,,,,,
2023_25022,Braga,,,,42,100,,,,,45.0,70.0,,,,,,,,,,,,,,,
2023_25023,Lisboa,,,,133,132,,,,,118.0,,,116.0,,,,,,,,,,,,,
2023_25024,Outro,86.0,,,111,113,,,115.0,,,97.0,,,,,,,,,,,,,,,
2023_25025,Outro,166.0,,148.0,169,181,,189.0,,,,,,,,,,,,,,,,,,,
2023_25026,Coimbra,146.0,139.0,136.0,141,157,,,,,,,,,,,,,,,,,,,,,
2023_25027,Faro,43.0,50.0,20.0,89,100,,,,,,,,,,,,,,,,,,,,,
2023_25028,Porto,138.0,118.0,124.0,130,141,,,,,,,,,,,,,,,,,,,,,
2023_25029,Braga,,,,163,188,176.0,183.0,,,,,,,,,,,,,,,,,,,
2023_25030,Lisboa,195.0,,,175,193,,,200.0,,,146.0,,,,,,,,,,,,,,,
2023_25031,Outro,,,,136,144,150.0,106.0,,,,,,,,,,,,,,,,,,,
2023_25032,Leiria,,,,98,100,,,,,66.0,81.0,,,,,,,,,,,,,,,
2023_25033,Porto,111.0,111.0,116.0,135,136,,,,,,,,,,,,,,,,,,,,,
2023_25034,Leiria,172.0,,129.0,143,168,,159.0,,,,,,,,,,,,,,,,,,,
2023_25035,Faro,,,,158,165,155.0,,,,,,139.0,,,,,,,,,,,,,,
2023_25036,Setúbal,198.0,185.0,163.0,159,192,,,,,,,,,,,,,,,,,,,,,
2023_25037,Lisboa,,,,154,164,,,,,148.0,,,145.0,,,,,,,,,,,,,
2023_25038,Lisboa,,,,165,154,,,,,149.0,135.0,,,,,,,,,,,,,,,
2023_25039,Braga,,,,126,135,146.0,83.0,,,,,,,,,,,,,,,,,,,
2023_25040,Setúbal,,,,166,175,,,,,168.0,,,147.0,,,,,,,,,,,,,
2023_25041,Outro,,,,198,200,,,,,175.0,,,200.0,,,,,,,,,,,,,
2023_25042,Lisboa,,,,141,149,149.0,,,,,,110.0,,,,,,,,,,,,,,
2023_25043,Outro,165.0,,139.0,146,164,,155.0,,,,,,,,,,,,,,,,,,,
2023_25044,Porto,,,,167,187,,,,171.0,175.0,,,,,,,,,,,,,,,,
2023_25045,Lisboa,,,,129,130,,,,,115.0,106.0,,,,,,,,,,,,,,,
2023_25046,Outro,,,,137,154,145.0,133.0,,,,,,,,,,,,,,,,,,,
2023_25047,Lisboa,,,,157,177,,,,,171.0,,141.0,,,175.0,,,,,,,,,,,
2023_25048,Setúbal,,,,169,181,,,,197.0,152.0,,,,,,,,,,,,,,,,
2023_25049,Lisboa,,,,158,172,169.0,160.0,,,,,,,,,,,,,,,,,,,
2023_25050,Setúbal,,,,129,145,,,,,138.0,,,138.0,,,,,,,,,,,,,
2023_25051,Lisboa,195.0,,156.0,168,180,,155.0,,,,,,,,,,,,,,,,,,,
2023_25052,Porto,,,,135,145,151.0,115.0,,,,,,,,,,,,,,,,,,,
2023_25053,Setúbal,,,,161,168,,,,,150.0,132.0,,,,,,,,,,,,,,,
2023_25054,Porto,148.0,152.0,141.0,142,157,,,,,,,,,,,,,,,,,,,,,
2023_25055,Setúbal,185.0,,,190,199,,,200.0,,,178.0,,,,,,,,,,,,,,,
2023_25056,Lisboa,148.0,146.0,141.0,141,158,,,,,,,,,,,,,,,,,,,,,
2023_25057,Outro,,,,145,147,145.0,,,,,,118.0,,,,,,,,,,,,,,
2023_25058,Outro,,,,127,138,,,,,129.0,,,116.0,,,,,,,,,,,,,
2023_25059,Outro,,,,145,145,,,,146.0,124.0,,,,,,,,,,,,,,,,
2023_25060,Faro,,,,131,146,,,,,127.0,,,,,166.0,,,,,,,,,,,
2023_25061,Lisboa,,,,147,169,,,,,154.0,,,151.0,,,,,,,,,,,,,
2023_25062,Leiria,,,,175,189,,,,182.0,180.0,,,,,,,,,,,,,,,,
2023_25063,Coimbra,155.0,,150.0,147,163,,132.0,,,,,,141.0,,,,,,,,,,,,,
2023_25064,Outro,135.0,126.0,125.0,126,143,,,,,,,,,,,,,,,,,,,,,
2023_25065,Porto,,,,161,175,,,,,158.0,142.0,,,,,,,,,,,,,,,
2023_25066,Lisboa,,,,136,159,,,,,135.0,,,,,158.0,,,,,,,,,,,
2023_25067,Setúbal,175.0,158.0,143.0,156,180,,,,,,,,,,,,,,,,,,,,,
2023_25068,Braga,,,,115,125,,,,106.0,114.0,,,,,,,,,,,,,,,,
2023_25069,Lisboa,,,,142,157,,,,,131.0,,,,,155.0,,,,,,,,,,,
2023_25070,Outro,189.0,,140.0,151,182,,175.0,,,,,,,,,,,,,,,,,,,
2023_25071,Outro,185.0,,176.0,159,188,,172.0,,,,,,,,,,,,,,,,,,,
2023_25072,Braga,,,,146,160,,,,,154.0,136.0,,,,,,,,,,,,,,,
2023_25073,Setúbal,162.0,,,150,161,,,148.0,,,129.0,,,,,,,,,,,,,,,
2023_25074,Porto,179.0,145.0,138.0,165,166,,,,,,,,,,,,,,,,,,,,,
2023_25075,Braga,180.0,175.0,175.0,190,193,,,,,,,,,,,,,,,,,,,,,
2023_25076,Braga,,,,198,200,,,,,198.0,,,185.0,,,,,,,,,,,,,
2023_25077,Porto,91.0,100.0,114.0,121,122,,,,,,,,,,,,,,,,,,,,,
2023_25078,Braga,200.0,182.0,176.0,191,199,,,,,,,,,,,,,,,,,,,,,
2023_25079,Lisboa,,,,137,146,,,,,120.0,,,116.0,,,,,,,,,,,,,
2023_25080,Leiria,125.0,,115.0,138,138,,105.0,,,,,,,,,,,,,,,,,,,
2023_25081,Outro,177.0,183.0,155.0,156,185,,,,,,,,,,,,,,,,,,,,,
2023_25082,Porto,,,,119,120,,,,,107.0,101.0,,,,,,,,,,,,,,,
2023_25083,Lisboa,190.0,,154.0,162,185,,,173.0,,,154.0,,,,,,,,,,,,,,,
2023_25084,Lisboa,153.0,,145.0,148,166,,175.0,,,,,,,,,,,,,,,,,,,
2023_25085,Outro,171.0,,,150,168,,,149.0,167.0,,,,,,,,,,,,,,,,,
2023_25086,Porto,95.0,,,132,129,,,125.0,,,112.0,,,,,,,,,,,,,,,
2023_25087,Setúbal,27.0,72.0,70.0,97,100,,,,,,,,,,,,,,,,,,,,,
2023_25088,Porto,126.0,126.0,115.0,128,139,,,,,,,,,,,,,,,,,,,,,
2023_25089,Outro,200.0,186.0,171.0,165,188,,,,,,,,,,,,,,,,,,,,,
2023_25090,Outro,95.0,86.0,107.0,109,118,,,,,,,,,,,,,,,,,,,,,
2023_25091,Outro,,,,125,138,137.0,105.0,,,,,,,,,,,,,,,,,,,
2023_25092,Outro,115.0,109.0,120.0,126,132,,,,,,,,,,,,,,,,,,,,,
2023_25093,Setúbal,,,,156,169,,,,167.0,146.0,,,,,,,,,,,,,,,,
2023_25094,Setúbal,,,,81,100,,,,,59.0,80.0,,,,,,,,,,,,,,,
2023_25095,Outro,95.0,,,118,119,,,105.0,105.0,,,,,,,,,,,,,,,,,
2023_25096,Faro,138.0,121.0,125.0,135,146,,,,,,,,,,,,,,,,,,,,,
2023_25097,Lisboa,95.0,113.0,111.0,115,124,,,,,,,,,,,,,,,,,,,,,
2023_25098,Porto,118.0,135.0,124.0,135,144,,,,,,,,,,,,,,,,,,,,,
2023_25099,Leiria,,,,118,114,,,,,90.0,84.0,,,,,,,,,,,,,,,
2023_25100,Outro,200.0,,,198,200,,,200.0,,,192.0,,,,,,,,,,,,,,,
2023_25101,Outro,178.0,,156.0,165,178,,167.0,,,,,,,,,,,,,,,,,,,
2023_25102,Setúbal,200.0,199.0,199.0,177,200,,,,,,,,,,,,,,,,,,,,,
2023_25103,Porto,70.0,96.0,104.0,116,114,,,,,,,,,,,,,,,,,,,,,
2023_25104,Outro,121.0,127.0,132.0,145,151,,,,,,,,,,,,,,,,,,,,,
2023_25105,Coimbra,197.0,,178.0,187,199,,168.0,,,,,,,,,,,,,,,,,,,
2023_25106,Coimbra,153.0,,,140,165,,,150.0,156.0,,,,,,,,,,,,,,,,,
2023_25107,Setúbal,53.0,,,96,100,,,80.0,,,84.0,,,,,,,,,,,,,,,
2023_25108,Lisboa,175.0,138.0,137.0,150,164,,,,,,,,,,,,,,,158.0,,,,,,
2023_25109,Outro,161.0,,,140,170,,,154.0,151.0,,,,,,,,,,,,,,,,,
2023_25110,Lisboa,181.0,,163.0,198,199,,188.0,,,,,,,,,,,,,,,,,,,
2023_25111,Porto,,,,123,123,,,,98.0,96.0,,,,,,,,,,,,,,,,
2023_25112,Porto,,,,147,142,,,,,125.0,121.0,,,,,,,,,,,,,,,
2023_25113,Faro,,,,140,144,,,,,130.0,127.0,,,,,,,,,,,,,,,
2023_25114,Outro,,,,123,120,,,,,90.0,,,107.0,,,,,,,,,,,,,
2023_25115,Coimbra,,,,160,172,,,,,140.0,,,,,170.0,,,,,,,,,,,
2023_25116,Leiria,,,,198,191,,,,,166.0,152.0,,,,,,,,,,,,,,,
2023_25117,Setúbal,200.0,199.0,159.0,198,200,,,,,,,,,,,,,,,,,,,,,
2023_25118,Porto,153.0,150.0,145.0,157,161,,,,,,,,,,,,,,,,,,,,,
2023_25119,Coimbra,153.0,154.0,133.0,153,165,,,,,,,,,,,,,,,,,,,,,
2023_25120,Braga,149.0,131.0,125.0,137,145,,,,,,,128.0,,,,,,,,,,,,,,
2023_25121,Outro,,,,195,200,,,,196.0,198.0,,,,,,,,,,,,,,,,
2023_25122,Coimbra,,,,138,139,,,,,127.0,,,117.0,,,,,,,123.0,,,,,,
2023_25123,Leiria,177.0,,145.0,160,171,,150.0,,,,,,,,,,,,,,,,,,,
2023_25124,Outro,,,,111,117,114.0,,,,,,87.0,,,,,,,,,,,,,,
2023_25125,Outro,,,,150,169,175.0,,,,,,141.0,,,,,,,,,,,,,,
2023_25126,Lisboa,,,,122,123,,,,,108.0,100.0,,,,,,,,,,,,,,,
2023_25127,Lisboa,,,,117,123,,,,110.0,109.0,,,,,,,,,,,,,,,,
2023_25128,Lisboa,,,,165,191,,,,,171.0,,,,,181.0,,,,,,,,,,,
2023_25129,Porto,,,,147,156,,,,133.0,135.0,,,,,,,,,,,,,,,,
2023_25130,Coimbra,178.0,181.0,156.0,156,169,,,,,,,,,,,,,,,,,,,,,
2023_25131,Setúbal,96.0,,106.0,121,107,,67.0,,,,,,,,,,,,,,,,,,,
2023_25132,Lisboa,200.0,,152.0,181,190,,169.0,,,,,,,,,,,,,,,,,,,
2023_25133,Porto,,,,165,178,,,,,160.0,,,,,175.0,,,,,,,,,,,
2023_25134,Braga,129.0,126.0,120.0,147,145,,,,,,,,,,,,,,,,,,,,,
2023_25135,Lisboa,,,,135,145,,,,,122.0,,,121.0,,,,,,,,,,,,,
2023_25136,Porto,,,,189,194,,,,172.0,185.0,,,,,,,,,,,,,,,,
2023_25137,Porto,130.0,130.0,130.0,142,141,,,,,,,,,,,,,,,,,,,,,
2023_25138,Porto,,,,150,166,,,,,152.0,,,,,176.0,,,,,,,,,,,
2023_25139,Porto,183.0,168.0,184.0,185,190,,,,,,,,,,,,,,,,,,,,,
2023_25140,Lisboa,147.0,,138.0,151,167,,139.0,,,,,,,,,,,,,,,,,,184.0,
2023_25141,Braga,,,,139,148,,,,,136.0,,,127.0,,,,,,,,,,,,,
2023_25142,Outro,95.0,,101.0,107,106,,68.0,,,,,,,,,,,,,,,,,,,
2023_25143,Lisboa,200.0,,,198,193,,,186.0,,,177.0,,,,,,,,,,,,,,,
2023_25144,Lisboa,145.0,,118.0,138,133,,106.0,,,,,,,,,,,,,,,,,,,
2023_25145,Braga,,,,138,145,,,,,129.0,119.0,,,,,,,,,,,,,,,
2023_25146,Porto,,,,131,139,,,,127.0,116.0,,,,,,,,,,,,,,,,
2023_25147,Setúbal,187.0,199.0,199.0,180,200,,,,,,,,,,,,,,,,,,,,,
2023_25148,Outro,,,,157,159,,,,,145.0,127.0,,,,,,,,,,,,,,,
2023_25149,Lisboa,,,,145,161,,,,158.0,151.0,,,,,,,,,,,,,,,,
2023_25150,Porto,,,,121,129,,,,108.0,102.0,,,,,,,,,,,,,,,,
2023_25151,Braga,155.0,,,146,158,,,152.0,,,138.0,,,,,,,,,,,,,,,
2023_25152,Faro,,,,155,164,,,,161.0,141.0,,,,,,,,,,,,,,,,
2023_25153,Lisboa,,,,151,174,163.0,185.0,,,,,,,,,,,,,,,,,,,
2023_25154,Faro,185.0,,,177,183,,,162.0,175.0,,,,,,,,,,,,,,,,,
2023_25155,Lisboa,128.0,117.0,110.0,131,132,,,,,,,,,,,,,,,,,,,,,
2023_25156,Porto,157.0,162.0,156.0,161,172,,,,,,,,,,,,,,,,,,,,,
2023_25157,Lisboa,96.0,,97.0,116,109,,82.0,,,,,,,,,,,,,,,,,,,
2023_25158,Outro,,,,104,112,,,,,65.0,,,,,124.0,,,,,,,,,,,
2023_25159,Outro,135.0,147.0,130.0,153,158,,,,,,,,,,,,,,,,,,,,,
2023_25160,Setúbal,,,,140,152,,,,148.0,125.0,,,,,,,,,,,,,,,,
2023_25161,Lisboa,48.0,96.0,95.0,107,100,,,,,,,,,,,,,,,,,,,,,
2023_25162,Lisboa,,,,185,200,,,,200.0,166.0,,,,,,,,,,,,,,,,
2023_25163,Lisboa,138.0,149.0,142.0,143,159,,,,,,,,,,,,,,,,,,,,,
2023_25164,Setúbal,125.0,,,126,137,,,125.0,122.0,,,,,,,,,,,,,,,,,
2023_25165,Outro,,,,100,121,,,,,91.0,,,,,138.0,,,,,,,,,,,
2023_25166,Lisboa,174.0,,,198,195,,,170.0,168.0,,,,,,,,,,,,,,,,,
2023_25167,Lisboa,187.0,147.0,141.0,162,171,,,,,,,,,,,,,,,,,,,,,
2023_25168,Outro,68.0,,,109,110,,,116.0,,,95.0,,,,,,,,,,,,,,,
2023_25169,Outro,140.0,,127.0,131,126,,85.0,,,,,,,,,,,,,,,,,,,
2023_25170,Porto,,,,190,187,,,,,167.0,,,156.0,,,,,,,,,,,,,
2023_25171,Lisboa,,,,147,152,,,,135.0,140.0,,,,,,,,,,,,,,,,
2023_25172,Braga,,,,77,100,,,,,85.0,74.0,,,,,,,,,,,,,,,
2023_25173,Lisboa,,,,131,136,145.0,103.0,,,,,,,,,,,,,,,,,,,
2023_25174,Setúbal,,,,142,172,158.0,159.0,,,,,,,,,,,,,,,,,,,
2023_25175,Outro,143.0,133.0,126.0,153,148,,,,,,,,,,,,,,,,,,,,,
2023_25176,Outro,125.0,123.0,128.0,140,137,,,,,,,,,,,,,,,,,,,,,
2023_25177,Coimbra,85.0,88.0,91.0,118,116,,,,,,,,,,,,,,,,,,,,,
2023_25178,Porto,,,,155,162,153.0,132.0,,,,,,,,,,,,,,,,,,,
2023_25179,Faro,80.0,78.0,92.0,103,102,,,,,,,,,,,,,,,,,,,,,
2023_25180,Porto,,,,112,115,,,,89.0,101.0,,,,,,,,,,,,,,,,
2023_25181,Setúbal,,,,130,135,144.0,,,,,,106.0,,,,,,,,,,,,,,
2023_25182,Lisboa,187.0,153.0,188.0,161,182,,,,,,,,,,,,,,,,,,,,,
2023_25183,Setúbal,,,,137,141,141.0,97.0,,,,,,,,,,,,,,,,,,,
2023_25184,Outro,,,,143,172,,,,,137.0,,,,,176.0,,,,,,,,,,,
2023_25185,Outro,115.0,106.0,107.0,120,124,,,,,,,,,,,,,,,,,,,,,
2023_25186,Outro,,,,151,157,,,,,146.0,,,166.0,,,,,,,,,,,,,
2023_25187,Porto,,,,150,165,,,,153.0,151.0,,,,,,,,,,,,,,,,
2023_25188,Faro,122.0,132.0,136.0,142,137,,,,,,,,,,,,,,,,,,,,,
2023_25189,Porto,126.0,,,142,134,,,123.0,,,115.0,,,,,,,,,,,,,,,
2023_25190,Outro,,,,162,166,162.0,,,,,,126.0,,,,,,,,,,,,,,
2023_25191,Outro,,,,147,165,,,,151.0,138.0,,,,,,,,,,,,,,,,
2023_25192,Lisboa,,,,169,197,,,,,188.0,192.0,,,,,,,,,,,,,,,
2023_25193,Lisboa,155.0,131.0,129.0,138,153,,,,,,,,,,,,,,,,,,,,,
2023_25194,Outro,150.0,138.0,135.0,145,161,,,,,,,,,,,,,,,,,,,,,
2023_25195,Outro,100.0,126.0,119.0,128,135,,,,,,,,,,,,,,,,,,,,,
2023_25196,Lisboa,175.0,,,159,178,,,152.0,165.0,,,,,,,,,,,,,,,,,
2023_25197,Lisboa,140.0,140.0,137.0,156,156,,,,,,,,,,,,,,,,,,,,,
2023_25198,Outro,161.0,,,158,167,,,166.0,,,141.0,,,,,,,,,,,,,,,
2023_25199,Braga,113.0,106.0,105.0,128,126,,,,,,,,,,,,,,,,,,,,,
2023_25200,Setúbal,,,,126,129,,,,,110.0,108.0,,,,,,,,,,,,,,,
2023_25201,Lisboa,165.0,,,150,173,,,160.0,,,147.0,,,,,,,,,,,,,,,
2023_25202,Leiria,128.0,122.0,120.0,140,143,,,,,,,,,,,,,,,,,,,,,
2023_25203,Porto,188.0,,157.0,171,184,,183.0,,,,,,,,,,,,,,,,,,,
2023_25204,Outro,164.0,,,149,170,,,160.0,,,145.0,,,,,,,,,,,,,,,
2023_25205,Porto,,,,165,200,,,,,198.0,,,,,181.0,,,,,,,,,,,
2023_25206,Outro,,,,148,171,165.0,,,,,,132.0,,,,,,,,,,,,,,
2023_25207,Lisboa,,,,146,144,,,,,130.0,,,125.0,,,,,,,,,,,,,
2023_25208,Braga,,,,175,191,173.0,,,,,,172.0,,,,,,,,,,,,,,
2023_25209,Lisboa,,,,175,182,,,,,167.0,156.0,,,,,,,,,,,,,,,
2023_25210,Porto,123.0,132.0,120.0,145,142,,,,,,,,,,,,,,,,,,,,,
2023_25211,Lisboa,200.0,,,198,200,,,165.0,174.0,,,,,,,,,,,,,,,,,
2023_25212,Lisboa,200.0,,196.0,168,200,,188.0,,,,,,,,,,,,,,,,,,,
2023_25213,Outro,,,,145,157,,,,,130.0,,,,,162.0,,,,,,,,,,,
2023_25214,Outro,126.0,,121.0,132,135,,100.0,,,,,,,,,,,,,,,,,,,
2023_25215,Outro,123.0,,,138,144,,,132.0,,,111.0,,,,,,,,,,,,,,,
2023_25216,Lisboa,,,,140,157,,,,,148.0,127.0,,,,,,,,,,,,,,,
2023_25217,Lisboa,198.0,,,155,184,,,158.0,170.0,,,,,,,,,,,,,,,,,
2023_25218,Porto,,,,119,137,,,,126.0,116.0,,,,,,,,,,,,,,,,
2023_25219,Coimbra,,,,146,155,157.0,,,,,,113.0,,,,,,,,,,,,,,
2023_25220,Faro,150.0,,119.0,138,146,,121.0,,,,,,,,,,,,,,,,,,,
2023_25221,Braga,148.0,,,143,163,,,155.0,151.0,,,,,,,,,,,,,,,,,
