Aluno_ID,Distrito,Historia_A,Portugues,Geografia_A,Nota_Interna,MACS,Matematica_A,Fisica_Quimica_A,Biologia_Geologia,Economia_A,Desenho_A,Geometria_Descritiva_A,Ingles,Literatura_Portuguesa,HCA,Italiano_Iniciacao,Frances,Historia_B,Portugues_L2,Latim_A,Espanhol_Continuacao,Matematica_B,Espanhol_Iniciacao,Alemao,Mandarim_Iniciacao,Filosofia,Portugues_LNM
2024_34321,Outro,200.0,169,,200,,,,,,,,,190.0,,,,,,,,,,,,,
2024_34322,Outro,,101,,123,,121.0,119.0,109.0,,,106.0,,,,,,,,,,,,,,,
2024_34323,Outro,,112,,136,,155.0,135.0,98.0,,,,,,,,,,,,,,,,,,
2024_34324,Leiria,,146,,191,,,,,,194.0,195.0,,,,,,,,,,,,,,,
2024_34325,Porto,,122,,150,,166.0,144.0,134.0,,,,,,,,,,,,,,,,,,
2024_34326,Braga,,118,,128,,117.0,124.0,112.0,,,,,,,,,,,,,,,,,,
2024_34327,Porto,159.0,140,,165,130.0,,,,,,,,,,,,,,,,,,,,,
2024_34328,Porto,158.0,137,118.0,147,,,,,,,,,,,,,,,,,,,,,,
2024_34329,Setúbal,126.0,111,,141,,,,,,,,148.0,,,,,,,,,,,,,,
2024_34330,Outro,,166,,187,159.0,190.0,,,186.0,,,,,,,,,,,,,,,,,
2024_34331,Lisboa,,136,,174,,178.0,150.0,,,,181.0,,,,,,,,,,,,,,,
2024_34332,Setúbal,,135,,176,,172.0,159.0,,,,165.0,,,,,,,,,,,,,,,
2024_34333,Coimbra,141.0,139,,153,,,,,,,,,139.0,,,,,,,,,,,,,
2024_34334,Outro,174.0,196,,200,200.0,,,,,,,,,,,,,,,,,,,,,
2024_34335,Lisboa,,126,,158,,159.0,135.0,,,,163.0,,,,,,,,,,,,,,,
2024_34336,Braga,197.0,181,,200,,,,,,,,192.0,,,,,,,,,,,,,,
2024_34337,Outro,,149,,188,,198.0,200.0,150.0,,,,,,,,,,,,,,,,,,
2024_34338,Outro,126.0,118,,143,,,,,,,,149.0,,,,,,,,,,,,,,
2024_34339,Faro,158.0,130,,163,,,,,,,,169.0,,,,,,,,,,,,,,
2024_34340,Lisboa,,188,,191,157.0,186.0,,,182.0,,,,,,,,,,,,,,,,,
2024_34341,Lisboa,,157,,175,,188.0,150.0,136.0,,,,,,,,,,,,,,,,,,
2024_34342,Lisboa,,84,,100,,78.0,74.0,57.0,,,,,,,,,,,,,,,,,,
2024_34343,Braga,,116,108.0,144,,155.0,,,139.0,,,,,,,,,,,,,,,,,
2024_34344,Porto,,196,,200,,,,,,200.0,,,,200.0,,,,,,,,,,,,
2024_34345,Faro,,171,,197,,194.0,200.0,172.0,,,,,,,,,,,,,,,,,,
2024_34346,Porto,,102,,121,,105.0,125.0,98.0,,,,,,,,,,,,,,,,,,
2024_34347,Lisboa,,147,137.0,173,,190.0,,,185.0,,,,,,,,,,,,,,,,,
2024_34348,Coimbra,135.0,112,,143,129.0,,,,,,,,,,,,,,,,,,,,,
2024_34349,Lisboa,,137,126.0,162,,179.0,,,156.0,,,,,,,,,,,,,,,,,
2024_34350,Outro,138.0,137,,157,,,,,,,,158.0,,,,,,,,,,,,,,
2024_34351,Porto,,77,,100,,64.0,82.0,75.0,,,,,,,,,,,,,,,,,,
2024_34352,Lisboa,,135,127.0,160,,162.0,,,155.0,,,,,,,,,,,,,,,,,
2024_34353,Porto,157.0,136,,170,,,,,,,,170.0,,,,,,,,,,,,,,
2024_34354,Leiria,,146,,168,,181.0,158.0,,,,160.0,,,,,,,,,,,,,,,
2024_34355,Lisboa,,142,,169,,,,,,175.0,,,,156.0,,,,,,,,,,,,
2024_34356,Outro,,84,,119,,,,,,130.0,,,,98.0,,,,,,,,,,,,
2024_34357,Porto,,130,,152,,151.0,151.0,125.0,,,,,,,,,,,,,,,,,,
2024_34358,Porto,174.0,165,159.0,175,,,,,,,,,,,,,,,,,,,,,,
2024_34359,Lisboa,,152,,186,,188.0,173.0,,,,168.0,,,,,,,,,,,,,,,
2024_34360,Porto,,115,115.0,135,,153.0,,,137.0,,,,,,,,,,,,,,,,,
2024_34361,Braga,185.0,196,,200,,,,,,,,,200.0,,,,,,,,,,,,,
2024_34362,Porto,200.0,160,,195,187.0,,,,,,,,,,,,,,,,,,,,,
2024_34363,Outro,175.0,165,,177,,,,,,,,,160.0,,,,,,,,,,,,,
2024_34364,Lisboa,,120,,156,,170.0,145.0,121.0,,,,,,,,,,,,,,,,,,
2024_34365,Lisboa,,132,,172,,181.0,165.0,,,,175.0,,,,,,,,,,,,,,,
2024_34366,Outro,200.0,161,,187,153.0,,,,,,,,,,,,,,,,,,,,,
2024_34367,Lisboa,,131,,145,,149.0,128.0,107.0,,,,,,,,,,,,,,,,,,
2024_34368,Setúbal,,113,,151,,,,,,159.0,,,,140.0,,,,,,,,,,,,
2024_34369,Lisboa,,68,,100,,77.0,88.0,71.0,,,,,,,,,,,,,,,,,,
2024_34370,Porto,,177,,195,,196.0,195.0,141.0,,,,,,,,,,,,,,,,,,
2024_34371,Setúbal,138.0,116,,146,131.0,,,,,,,,,,,,,,,,,,,,,
2024_34372,Porto,118.0,100,,139,,,,,,,,138.0,,,,,,,,,,,,,,
2024_34373,Lisboa,,149,,176,,195.0,164.0,159.0,,,,,,,,,,,,,,,,,,
2024_34374,Lisboa,200.0,190,,197,,,,,,,,,171.0,,,,,,,,,,,,,
2024_34375,Porto,,126,,158,,155.0,140.0,131.0,,,,,,,,,,,,,,,,,,
2024_34376,Leiria,167.0,158,,171,,,,,,,,,145.0,,,,,,,,,,,,,
2024_34377,Porto,109.0,96,96.0,110,,,,,,,,,,,,,,,,,,,,,,
2024_34378,Lisboa,156.0,135,,174,,,,,,,,182.0,,,,,,,,,,,,,,
2024_34379,Lisboa,,106,,119,,129.0,115.0,79.0,,,,,,,,,,,,,,,,,,
2024_34380,Setúbal,,117,,143,,,,,,156.0,,,,129.0,,,,,,,,,,,,
2024_34381,Outro,166.0,143,,181,,,,,,,,180.0,,,,,,,,,,,,,,
2024_34382,Setúbal,,196,,200,,,,,,200.0,,,,183.0,,,,,,,,,,,,
2024_34383,Braga,200.0,196,,200,200.0,,,,,,,,,,,,,,,,,,,,,
2024_34384,Setúbal,,86,,107,,,,,,127.0,,,,87.0,,,,,,,,,,,,
2024_34385,Braga,,145,,169,,190.0,159.0,133.0,,,,,,,,,,,,,,,,,,
2024_34386,Lisboa,,125,,136,,138.0,122.0,106.0,,,,,,,,,,,,,,,,,,
2024_34387,Setúbal,151.0,147,121.0,154,,,,,,,,,,,,,,,,,,,,,,
2024_34388,Porto,,118,,144,,,,,,145.0,116.0,,,,,,,,,,,,,,,
2024_34389,Outro,,57,,100,,21.0,48.0,32.0,,,,,,,,,,,,,,,,,,
2024_34390,Lisboa,,110,,142,,161.0,126.0,109.0,,,,,,,,,,,,,,,,,,
2024_34391,Porto,175.0,141,,165,157.0,,,,,,,,,,,,,,,,,,,,,
2024_34392,Setúbal,,138,115.0,149,,159.0,,,150.0,,,,,,,,,,,,,,,,,
2024_34393,Lisboa,,140,,161,,169.0,146.0,127.0,,,,,,,,,,,,,,,,,,
2024_34394,Porto,128.0,103,,130,,,,,,,,,107.0,,,,,,,,,,,,,
2024_34395,Outro,171.0,153,,170,155.0,,,,,,,,,,,,,,,,,,,,,
2024_34396,Lisboa,170.0,141,,171,,,,,,,,,155.0,,,,,,,,,,,,,
2024_34397,Coimbra,,96,,120,108.0,110.0,,,127.0,,,,,,,,,,,,,,,,,
2024_34398,Porto,,143,,181,,180.0,189.0,137.0,,,,,,,,,,,,,,,,,,
2024_34399,Porto,,99,,117,,120.0,103.0,92.0,,,,,,,,,,,,,,,,,,
2024_34400,Setúbal,,196,,200,,192.0,174.0,196.0,,,,,,,,,,,,,,,,,,
2024_34401,Lisboa,100.0,92,,109,,,,,,,,,97.0,,,,,,,,,,,,,
2024_34402,Outro,161.0,157,,177,,,,,,,,,157.0,,,,,,,,,,,,,
2024_34403,Leiria,,117,,137,,135.0,143.0,104.0,,,,,,,,,,,,,,,,,,
2024_34404,Lisboa,113.0,93,,120,,,,,,,,,99.0,,,,,,,,,,,,,
2024_34405,Faro,,170,,180,,,,,,175.0,,,,162.0,,,,,,,,,,,,
2024_34406,Lisboa,141.0,129,,157,,,,,,,,164.0,,,,,,,,,,,,,,
2024_34407,Lisboa,,141,,172,150.0,172.0,,,168.0,,,,,,,,,,,,,,,,,
2024_34408,Setúbal,,128,,172,,173.0,143.0,,,,165.0,,,,,,,,,,,,,,,
2024_34409,Braga,,126,,151,,145.0,136.0,121.0,,,,,,,,,,,,,,,,,,
2024_34410,Outro,169.0,171,,193,,,,,,,,188.0,,,,,,,,,,,,,,
2024_34411,Outro,,136,,168,,185.0,153.0,150.0,,,,,,,,,,,,,,,,,,
2024_34412,Braga,75.0,82,71.0,100,,,,,,,,,,,,,,,,,,,,,,
2024_34413,Lisboa,,118,,145,116.0,152.0,,,138.0,,,,,,,,,,,,,,,,,
2024_34414,Porto,,145,,178,,181.0,151.0,,,,196.0,,,,,,,,,,,,,,,
2024_34415,Setúbal,,145,,177,,195.0,166.0,150.0,,,,,,,,,,,,,,,,,,
2024_34416,Porto,,141,128.0,164,,177.0,,,163.0,,,,,,,,,,,,,,,,,
2024_34417,Outro,,116,,121,,117.0,115.0,90.0,,,,,,,,,,,,,,,,,,
2024_34418,Faro,,147,148.0,181,,188.0,,,166.0,,,,,,,,,,,,,,,,,
2024_34419,Porto,,131,,179,,189.0,147.0,,,,176.0,,,,,,,,,,,,,,,
2024_34420,Lisboa,,122,113.0,140,,145.0,,,135.0,,,,,,,,,,,,,,,,,
2024_34421,Lisboa,,125,,152,,167.0,153.0,121.0,,,,,,,,,,,,,,,,,,
2024_34422,Porto,,135,,157,,176.0,139.0,134.0,,,,,,,,,,,,,,,,,,
2024_34423,Lisboa,,156,148.0,177,,199.0,,,177.0,,,,,,,,,,,,,,,,,
2024_34424,Porto,,136,,170,,185.0,145.0,,,,165.0,,,,,,,,,,,,,,,
2024_34425,Outro,,140,117.0,153,,152.0,,,157.0,,,,,,,,,,,,,,,,,
2024_34426,Outro,,111,,125,,135.0,136.0,99.0,,,,,,,,,,,,,,,,,,
2024_34427,Lisboa,,106,,118,,127.0,111.0,85.0,,,,,,,,,,,,,,,,,,
2024_34428,Leiria,,118,,137,,153.0,139.0,110.0,,,,,,,,,,,,,,,,,,
2024_34429,Outro,,125,,138,,135.0,140.0,110.0,,,,,,,,,,,,,,,,,,
2024_34430,Lisboa,,88,,100,,95.0,73.0,54.0,,,,,,,,,,,,,,,,,,
2024_34431,Lisboa,168.0,148,,162,,,,,,,,,147.0,,,,,,,,,,,,,
2024_34432,Outro,,90,,105,,,,,,129.0,46.0,,,,,,,,,,,,,,,
2024_34433,Coimbra,,123,,147,,143.0,140.0,,,,118.0,,,,,,,,,,,,,,,
2024_34434,Braga,200.0,156,,197,,,,,,,,184.0,,,,,,,,,,,,,,
2024_34435,Lisboa,133.0,125,,149,,,,,,,,166.0,,,,,,,,,,,,,,
2024_34436,Outro,,166,,194,,191.0,168.0,,,,191.0,,,,,,,,,,,,,,,
2024_34437,Outro,,175,,200,,,,,,200.0,200.0,,,,,,,,,,,,,,,
2024_34438,Lisboa,162.0,145,,173,,,,,,,,179.0,,,,,,,,,,,,,,
2024_34439,Lisboa,,146,,161,,186.0,145.0,125.0,,,,,,,,,,,,,,,,,,
2024_34440,Outro,123.0,106,,125,118.0,,,,,,,,,,,,,,,,,,,,,
2024_34441,Lisboa,,196,,200,,200.0,188.0,,,,200.0,,,,,,,,,,,,,,,
2024_34442,Outro,153.0,119,,148,,,,,,,,,127.0,,,,,,,,,,,,,
2024_34443,Lisboa,,131,,149,,147.0,145.0,125.0,,,,,,,,,,,,,,,,,,
2024_34444,Coimbra,138.0,126,,146,,,,,,,,,127.0,,,,,,,,,,,,,
2024_34445,Outro,140.0,129,,152,145.0,,,,,,,,,,,,,,,,,,,,,
2024_34446,Faro,176.0,155,,165,,,,,,,,,142.0,,,,,,,,,,,,,
2024_34447,Leiria,,141,,194,,,,,,195.0,191.0,,,,,,,,,,,,,,,
2024_34448,Braga,,95,,116,,115.0,98.0,81.0,,,,,,,,,,,,,,,,,,
2024_34449,Outro,,75,,100,,53.0,95.0,61.0,,,,,,,,,,,,,,,,,,
2024_34450,Outro,105.0,79,,113,,,,,,,,,95.0,,,,,,,,,,,,,
2024_34451,Braga,,137,,172,,,,,,164.0,169.0,,,,,,,,,,,,,,,
2024_34452,Outro,,107,,117,,,,,,139.0,69.0,,,,,,,,,,,,,,,
2024_34453,Porto,,177,,185,,181.0,158.0,149.0,,,,,,,,,,,,,,,,,,
2024_34454,Lisboa,,118,,158,139.0,166.0,,,155.0,,,,,,,,,,,,,,,,,
2024_34455,Lisboa,,182,,200,196.0,182.0,,,187.0,,,,,,,,,,,,,,,,,
2024_34456,Setúbal,169.0,146,138.0,163,,,,,,,,,,,,,,,,,,,,,,
2024_34457,Porto,163.0,156,,175,155.0,,,,,,,,,,,,,,,,,,,,,
2024_34458,Outro,,97,92.0,112,,90.0,,,112.0,,,,,,,,,,,,,,,,,
2024_34459,Porto,,138,,173,,181.0,153.0,,,,162.0,,,,,,,,,,,,,,,
2024_34460,Faro,147.0,129,,149,133.0,,,,,,,,,,,,,,,,,,,,,
2024_34461,Coimbra,,133,,152,,149.0,125.0,126.0,,,,,,,,,,,,,,,,,,
2024_34462,Lisboa,177.0,151,160.0,173,,,,,,,,,,,,,,,,,,,,,,
2024_34463,Porto,168.0,133,,177,,,,,,,,170.0,,,,,,,,,,,,,,
2024_34464,Porto,138.0,123,,148,128.0,,,,,,,,,,,,,,,,,,,,,
2024_34465,Outro,161.0,148,139.0,168,,,,,,,,,,,,,,,146.0,,,,,,,
2024_34466,Lisboa,138.0,125,116.0,137,,,,,,,,,,,,,,,,,,,,,,
2024_34467,Outro,,117,,143,,150.0,135.0,117.0,,,,,,,,,,,,,,,,,,
2024_34468,Porto,167.0,169,129.0,169,,,,,,,,,,,,,,,,,,,,,,
2024_34469,Outro,150.0,125,,141,131.0,,,,,,,,,,,,,,,,,,,,,
2024_34470,Outro,,143,,165,,185.0,154.0,121.0,,,,,,,,,,,,,,,,,,
2024_34471,Setúbal,,96,,108,,,,,,122.0,75.0,,,,,,,,,,,,,,,
2024_34472,Lisboa,,181,,200,,190.0,166.0,196.0,,,,,,,,,,,,,,,,,,
2024_34473,Coimbra,115.0,96,,131,,,,,,,,135.0,,,,,,,,,,,,,,
2024_34474,Lisboa,,155,,168,,169.0,165.0,136.0,,,,,,,,,,,,,,,,,,
2024_34475,Outro,,99,,112,,109.0,106.0,,,,105.0,,,,,,,,,,,,,,,
2024_34476,Lisboa,125.0,105,,142,,,,,,,,142.0,,,,,,,,,,,,,,
2024_34477,Braga,,116,,155,,155.0,142.0,,,,155.0,,,,,,,,,,,,,,,
2024_34478,Braga,,150,,166,,168.0,159.0,135.0,,,,,,,,,,,,,,,,,,
2024_34479,Lisboa,,196,,196,,200.0,200.0,154.0,,,,,,,,,,,,,,,,,,
2024_34480,Outro,,99,,110,,115.0,112.0,81.0,,,,,,,,,,,,,,,,,,
2024_34481,Porto,,76,,100,,53.0,51.0,40.0,,,,,,,,,,,,,,,,,,
2024_34482,Porto,,141,,168,,181.0,148.0,134.0,,,,,,,,,,,,,,,,,,
2024_34483,Lisboa,,96,,113,,,,,,133.0,75.0,,,,,,,,,,,,,,,
2024_34484,Lisboa,,98,95.0,128,,129.0,,,127.0,,,,,,,,,,,,,,,,,
2024_34485,Porto,,181,,200,,200.0,200.0,,,,181.0,,,,,,,,,,,,,,,
2024_34486,Lisboa,157.0,119,109.0,136,,,,,,,,,,,,,,,,,,,,,,
2024_34487,Lisboa,,128,,148,,159.0,146.0,107.0,,,,,,,,,,,,,,,,,,
2024_34488,Lisboa,,126,,156,130.0,165.0,,,138.0,,,,,,,,,,,,,,132.0,,,
2024_34489,Outro,,146,,186,,183.0,175.0,,,,190.0,,,,,,,,,,,,,,,
2024_34490,Faro,,120,,153,,169.0,145.0,108.0,,,,,,,,,,,,,,,,,,
2024_34491,Porto,,166,,197,,200.0,183.0,,,,185.0,,,,,,,,,,,,,,,
2024_34492,Lisboa,,138,,177,,176.0,157.0,,,,169.0,,,,,,,,,,,,,,,
2024_34493,Outro,,115,,132,,133.0,134.0,99.0,,,,,,,,,,,,,,,,,,
2024_34494,Lisboa,156.0,140,114.0,148,,,,,,,,,,,,,,,,,,,,,,
2024_34495,Outro,140.0,136,118.0,147,,,,,,,,,,,,,,,,,,,,,,
2024_34496,Braga,,137,,162,146.0,173.0,,,159.0,,,,,,,,,,,,,,,,,
2024_34497,Lisboa,,95,,111,,103.0,102.0,96.0,,,,,,,,,,,,,,,,,,
2024_34498,Lisboa,129.0,113,,142,,,,,,,,149.0,,,,,,,,,,,,,,
2024_34499,Outro,146.0,125,,152,135.0,,,,,,,,,,,,,,,,,,,,,
2024_34500,Braga,,157,,200,,200.0,200.0,188.0,,,,,,,,,,,,,,,,,,
2024_34501,Braga,,196,,193,161.0,200.0,200.0,165.0,,,,,,,,,,,,,,,,,,
2024_34502,Lisboa,,137,,158,,176.0,145.0,119.0,,,,,,,,,,,,,,,,,,
2024_34503,Lisboa,,127,,148,,141.0,120.0,120.0,,,,,,,,,,,,,,,,183.0,,
2024_34504,Porto,,113,,146,133.0,158.0,,,145.0,,,,,,,,,,,,,,,,,
2024_34505,Setúbal,,95,,105,,96.0,91.0,92.0,,,,,,,,,,,,,,,,,,
2024_34506,Lisboa,,155,,169,,191.0,153.0,137.0,,,,,,,,,,,,,,,,,,
2024_34507,Outro,158.0,140,,164,152.0,,,,,,,,,,,,,,,,,,,,,
2024_34508,Porto,,130,,164,,168.0,162.0,130.0,,,,,,,,,,,,,,,,,,
2024_34509,Porto,165.0,136,,169,,,,,,,,174.0,,,,,,,,,,,,,,
2024_34510,Leiria,,168,,198,,197.0,200.0,155.0,,,,,,,,,,,,,,,,,,
2024_34511,Porto,,136,,164,,,,,,178.0,158.0,,,,,,,,,,,,,,,
2024_34512,Porto,,159,,194,,200.0,166.0,,,,195.0,,,,,,,,,,,,,,,
2024_34513,Lisboa,116.0,102,87.0,116,,,,,,,,,,,,,,,,,,,,,,
2024_34514,Porto,161.0,153,,181,161.0,,,,,,,,,,,,,,,,,,,,,
2024_34515,Leiria,,128,,149,,155.0,140.0,128.0,,,,,,,,,,,,,,,,,,
2024_34516,Setúbal,,95,,100,,78.0,95.0,,,,66.0,,,,,,,,,,,,,,,
2024_34517,Lisboa,,127,,157,,,,,,157.0,149.0,,,,,,,,,,,,,,,
2024_34518,Lisboa,160.0,135,,155,,,,,,,,,140.0,,,,,,,,,,,,,
2024_34519,Lisboa,136.0,120,,138,,,,,,,,,122.0,,,,,,,,,,,,,
2024_34520,Lisboa,,118,,133,,152.0,125.0,102.0,,,,,,,,,,,,,,,,,,
2024_34521,Setúbal,,128,,163,,,,,,162.0,128.0,,,,,,148.0,,,,,,,,,
2024_34522,Braga,155.0,158,,176,160.0,,,,,,,,,,,,,,,,,,,,,
2024_34523,Porto,,55,,100,59.0,48.0,,,77.0,,,,,,,,,,,,,,,,,
2024_34524,Porto,192.0,150,,187,,,,,,,,,167.0,,,,,,,,,,,,,
2024_34525,Faro,,155,,177,,189.0,166.0,132.0,,,,,,,,,,,,,,,,,,
2024_34526,Lisboa,168.0,145,127.0,156,,,,,,,,,,,,,,,,,,,,,,
2024_34527,Lisboa,,112,,140,,,,,,148.0,,,,116.0,,,,,,,,,,,,
2024_34528,Porto,,155,,189,152.0,195.0,,,186.0,,,,,,,,,,,,,,,,,
2024_34529,Setúbal,,165,,189,,196.0,175.0,166.0,,,,,,,,,,,,,,,,,,
2024_34530,Outro,,196,,200,,193.0,170.0,,,,178.0,,,,,,,,,,,,,,,
2024_34531,Outro,142.0,112,110.0,138,,,,,,,,,,,,,,,,,,,,,,
2024_34532,Porto,,158,164.0,188,,189.0,,,175.0,,,,,,,,,,,,,,,,,
2024_34533,Braga,,116,108.0,140,,124.0,,,145.0,,,,,,,,,,,,,,,,,
2024_34534,Leiria,,96,,110,,121.0,101.0,87.0,,,,,,,,,,,,,,,,,,
2024_34535,Leiria,,145,,183,,192.0,162.0,176.0,,,,,,,,,,,,,,,,,,
2024_34536,Lisboa,172.0,153,,177,158.0,,,,,,,,,,,,,,,,,,,,,
2024_34537,Coimbra,,143,,175,,192.0,175.0,137.0,,,,,,165.0,,,,,,,,,,,,
2024_34538,Faro,,196,,200,,200.0,200.0,196.0,,,,,,,,,,,,,,,,,,
2024_34539,Porto,128.0,112,,134,125.0,,,,,,,,,,,,,,,,,,,,,
2024_34540,Outro,,147,,171,,179.0,162.0,156.0,,,,,,,,,,,,,,,,,,
2024_34541,Faro,153.0,136,127.0,155,,,,,,,,,,,,,,,,,,,,,,
2024_34542,Braga,,129,,151,,155.0,138.0,123.0,,,,,,,,,,,,,,,,,,
2024_34543,Leiria,,95,78.0,107,,102.0,,,106.0,,,,,,,,,,,,,,,,,
2024_34544,Lisboa,147.0,128,,149,135.0,,,,,,,,,,,,,,,,,,,,,
2024_34545,Lisboa,,196,,199,163.0,191.0,,,178.0,,,,,,,,,,,,,,,,,
2024_34546,Porto,,130,,166,,,,,,156.0,166.0,,,,,,,,,,,,,,,
2024_34547,Lisboa,135.0,119,,141,131.0,,,,,,,,,,,,,,,,,,,,,
2024_34548,Porto,,137,,170,,,,,,164.0,168.0,,,,,,,,,,,,,,,
2024_34549,Lisboa,,136,,160,,164.0,142.0,134.0,,,,,,,,,,,,,,,,,,
2024_34550,Lisboa,,131,,149,,145.0,139.0,,,,148.0,,,,,,,,,,,,,,,
2024_34551,Braga,,168,,180,,190.0,160.0,146.0,,,,,,,,,,,,,,,,,,
2024_34552,Outro,,175,,186,,180.0,196.0,141.0,,,,,,,,,,,,,,,,,,
2024_34553,Outro,,121,,155,,155.0,129.0,,,,145.0,,,,,,,,,,,,,,,
2024_34554,Leiria,,149,,165,,179.0,159.0,137.0,,,,,,,,,,,,,,,,,,
2024_34555,Lisboa,145.0,111,,160,,,,,,,,160.0,,,,,,,,,,,,,,
2024_34556,Porto,,147,,168,,197.0,155.0,135.0,,,,,,,,,,,,,,,,,,
2024_34557,Lisboa,,115,,139,,165.0,130.0,106.0,,,,,,,,,,,,,,,,,,
2024_34558,Outro,,89,,100,,88.0,92.0,77.0,,,,,,,,,,,,,,,,,,
2024_34559,Outro,127.0,120,,136,122.0,,,,,,,,,,,,,,,,,,,,,
2024_34560,Porto,23.0,38,,100,85.0,,,,,,,,,,,,,,,,,,,,,
2024_34561,Porto,,85,,118,,,,,,129.0,,,,97.0,,,,,,,,,,,,
2024_34562,Lisboa,,135,122.0,160,,185.0,,,150.0,,,,,,,,,,,,,,,,,
2024_34563,Lisboa,,127,,133,,153.0,122.0,100.0,,,,,,,,,,,,,,,,,,
2024_34564,Faro,,121,,150,,138.0,129.0,,,,136.0,,,,,,,,,,,,,,,
2024_34565,Leiria,,70,,100,,35.0,65.0,,,,20.0,,,,,,,,,,,,,,,
2024_34566,Setúbal,178.0,165,,191,,,,,,,,179.0,,,,,,,,,,,,,,
2024_34567,Lisboa,141.0,125,,146,136.0,,,,,,,,,,,,,,,,,,,,,
2024_34568,Outro,149.0,137,126.0,150,,,,,,,,,,,,,,,,,,,,,,
2024_34569,Braga,,112,,127,,119.0,107.0,101.0,,,,,,,,,,,,,,,,,,
2024_34570,Faro,,91,,100,,57.0,100.0,73.0,,,,,,,,,,,,,,,,,,
2024_34571,Outro,156.0,130,,163,,,,,,,,172.0,,,,,,,,,,,,,,
2024_34572,Outro,173.0,196,147.0,177,,,,,,,,,,,,,,,,,,,,,,
2024_34573,Lisboa,,101,,127,,122.0,109.0,,,,122.0,,,,,,,,,,,,,,,
2024_34574,Setúbal,,106,,125,,125.0,117.0,101.0,,,,,,,,,,,,,,,,,,
2024_34575,Lisboa,,122,106.0,148,,145.0,,,149.0,,,,,,,,,,,,,,,,,
2024_34576,Outro,,157,148.0,182,,195.0,,,160.0,,,,,,,,,,,,,,,,,
2024_34577,Outro,200.0,172,188.0,200,,,,,,,,,,,,,,,,,,,,,,
2024_34578,Porto,,131,,151,,160.0,142.0,113.0,,,,,,,,,,,,,,,,,,
2024_34579,Setúbal,123.0,101,92.0,116,,,,,,,,,,,,,,,,,,,,,,
2024_34580,Leiria,,145,,176,,182.0,142.0,,,,168.0,,,,,,,,,,,,,,,
2024_34581,Braga,160.0,147,,178,,,,,,,,189.0,,,,,,,,,,,,,,
2024_34582,Lisboa,189.0,196,155.0,194,,,,,,,,,,,,,,,,,,,,,,
2024_34583,Braga,,158,,186,,189.0,172.0,160.0,,,,,,,,,,,,,,,,,,
2024_34584,Outro,,116,,128,,116.0,125.0,82.0,,,,,,,,,,,,,,,,,,
2024_34585,Porto,182.0,196,,200,,,,,,,,,200.0,,,,,,,,,,,,,
2024_34586,Coimbra,,155,,184,,198.0,162.0,186.0,,,,,,,,,,,,,,,,,,
2024_34587,Setúbal,180.0,175,,184,159.0,,,,,,,,,,,,,,,,,,,,,
2024_34588,Porto,,118,,149,,162.0,146.0,,,,121.0,,,,,,,,,,,,,,,
2024_34589,Outro,,166,,189,151.0,197.0,,,192.0,,,,,,,,,,,,,,,,,
2024_34590,Lisboa,,63,,100,,45.0,82.0,50.0,,,,,,,,,,,,,,,,,,
2024_34591,Lisboa,,121,,150,,,,,,146.0,138.0,,,,,,,,,,,,,,,
2024_34592,Outro,,140,,178,,195.0,154.0,164.0,,,,,,,,,,,,,,,,,,
2024_34593,Lisboa,,114,,142,135.0,136.0,137.0,118.0,,,,,,,,,,,,,,,,,,
2024_34594,Lisboa,,168,,183,,,,,,180.0,165.0,,,,,,,,,,,,,,,
2024_34595,Porto,,152,,200,200.0,200.0,,,200.0,,,,,,,,,,,,,,,,,
2024_34596,Outro,136.0,120,,150,,,,,,,,156.0,,,,,,,,,,,,,,
2024_34597,Lisboa,160.0,146,,181,,,,,,,,177.0,,,,,,,,,,,,,,
2024_34598,Faro,161.0,141,118.0,151,,,,,,,,,,,,,,,,,,,,,,
2024_34599,Lisboa,,132,,165,,177.0,154.0,,,,159.0,,,,,,,,,,,,,,,
2024_34600,Lisboa,,112,,139,,138.0,135.0,113.0,,,,,,,,,,,,,,,,,,
2024_34601,Lisboa,185.0,165,,198,,,,,,,,200.0,,,,,,,,,,,,,,
2024_34602,Lisboa,,191,142.0,192,,194.0,,,183.0,,,,,,,,,,,,171.0,,,,,
2024_34603,Faro,,147,146.0,176,,190.0,,,176.0,,,,,,,,,,,,,,,,,
2024_34604,Porto,,125,,151,,165.0,142.0,125.0,140.0,,,,,,,,,,,,,,,,,
2024_34605,Porto,,142,,166,,,,,,170.0,146.0,,,,,,,,,,,,,,,
2024_34606,Coimbra,,180,,192,,197.0,177.0,,,,189.0,,,,,,,167.0,,,,,,,,
2024_34607,Setúbal,,133,,168,149.0,155.0,,,155.0,,,,,,,,,,,,,,,,,
2024_34608,Faro,,81,,100,,96.0,96.0,,,,55.0,,,,,,,,,,,,,,,
2024_34609,Lisboa,,196,141.0,194,,190.0,,,200.0,,,,,,,,,,,,,,,,,
2024_34610,Lisboa,,196,,200,200.0,200.0,,,182.0,,,,,,,,,,,,,,,,,
2024_34611,Lisboa,150.0,140,,158,146.0,,,,,,,,,,,,,,,,,,,,,
2024_34612,Outro,,146,,184,,,,,,169.0,177.0,,,,,,,,,,,,,,,
2024_34613,Coimbra,,175,,195,,180.0,159.0,,,,176.0,,,,,,,,,,,,192.0,,,
2024_34614,Lisboa,157.0,149,132.0,155,,,,,,,,,,,,,,,,,,,,,,
