Aluno_ID,Distrito,Matematica_A,Biologia_Geologia,Fisica_Quimica_A,Portugues,Nota_Interna,Historia_A,Ingles,Geometria_Descritiva_A,Economia_A,MACS,Desenho_A,HCA,Literatura_Portuguesa,Geografia_A,Espanhol_Iniciacao,Historia_B,Matematica_B,Filosofia,Portugues_LNM,Alemao,Frances,Latim_A
2017_31534,Lisboa,,,,153,160,150.0,,,,147.0,,,,,,,,,,,,
2017_31535,Lisboa,,,,127,135,115.0,,,,,,,,120.0,,,,,,,,
2017_31536,Faro,88.0,,73.0,92,105,,,95.0,,,,,,,,,,,,,,
2017_31537,Outro,130.0,121.0,105.0,115,133,,,,,,,,,,,,,,,,,
2017_31538,Leiria,120.0,,128.0,115,146,,,151.0,,,,,,,,,,,,,,
2017_31539,Lisboa,,,,155,166,136.0,,,,,,,,147.0,,,,,,,,
2017_31540,Lisboa,102.0,,,110,137,,,,119.0,,143.0,,,110.0,,,,,,,,
2017_31541,Setúbal,138.0,120.0,116.0,131,141,,,,,,,,,,,,,,,,,
2017_31542,Lisboa,106.0,,,110,111,,,,109.0,85.0,,,,,,,,,,,,
2017_31543,Lisboa,,,,181,186,173.0,,,,156.0,,,,,,,,,,,,
2017_31544,Setúbal,,,,110,121,100.0,,,,109.0,,,,,,,,,,,,
2017_31545,Lisboa,,,,140,144,,,,,,147.0,118.0,,,,,,,,,,
2017_31546,Outro,119.0,,97.0,115,132,,,142.0,,,,,,,,,,,,,,
2017_31547,Porto,167.0,,,161,168,,,,152.0,142.0,,,,,,,,,,,,
2017_31548,Lisboa,,,,135,175,,,177.0,,,166.0,,,,,,,,,,,
2017_31549,Outro,102.0,105.0,95.0,102,108,,,,,,,,,,,,,,,,,
2017_31550,Outro,195.0,,166.0,156,195,,,191.0,,,,,,,,,,,,,,
2017_31551,Braga,,,,125,147,115.0,155.0,,,,,,,,,,,,,,,
2017_31552,Coimbra,111.0,,,102,123,,,,118.0,,,,,110.0,,,,,,,,
2017_31553,Porto,145.0,155.0,127.0,145,159,,,,,,,,,,,,,,,,,
2017_31554,Outro,115.0,95.0,96.0,98,111,,,,,,,,,,,,,,,,,
2017_31555,Porto,136.0,,109.0,111,139,,,145.0,,,,,,,,,,,,,,
2017_31556,Outro,101.0,,,96,122,,,,122.0,,,,,116.0,,,,,,,,
2017_31557,Coimbra,89.0,,,96,108,,,,97.0,,,,,109.0,,,,,,,,
2017_31558,Outro,,,,109,124,107.0,,,,,,,109.0,,,,,,,,,
2017_31559,Faro,96.0,,69.0,87,100,,,82.0,,,,,,,,,,,,,,
2017_31560,Leiria,80.0,,,96,101,,,,86.0,79.0,,,,,,,,,,,,
2017_31561,Coimbra,140.0,,135.0,127,146,,,148.0,,,,,,,,,,,,,,
2017_31562,Lisboa,,,,99,125,,,,,,138.0,86.0,,,,,,,,,,
2017_31563,Outro,,,,78,106,86.0,,,,,,,,98.0,,,,,,,,
2017_31564,Porto,,,,142,161,,,,,,183.0,122.0,,,,,,,,,,
2017_31565,Lisboa,,,,145,161,,,,,,180.0,126.0,,,,,,,,,,
2017_31566,Outro,51.0,,,75,100,,,,82.0,,,,,82.0,,,,,,,,
2017_31567,Coimbra,30.0,51.0,45.0,72,100,,,,,,,,,,,,,,,,,
2017_31568,Coimbra,182.0,128.0,156.0,155,166,,,,,,,,,,,,,,,,,
2017_31569,Coimbra,147.0,,,118,138,,,,140.0,111.0,,,,,,,,,,,,
2017_31570,Outro,,,,97,120,96.0,,,,,,,113.0,,,,,,,,,
2017_31571,Porto,125.0,120.0,116.0,110,134,,,,,,,,,,,,,,,,,
2017_31572,Outro,,,,100,118,101.0,,,,,,,107.0,,,,,,,,,
2017_31573,Outro,110.0,116.0,108.0,110,126,,,,,,,,,,,,,,,,,
2017_31574,Lisboa,106.0,,,108,133,,,,127.0,,,,,120.0,,,,,,,,
2017_31575,Leiria,,,,109,136,,,117.0,,,140.0,,,,,,,,,,,
2017_31576,Outro,157.0,145.0,145.0,148,168,,,,,,,,,,,,,,,,,
2017_31577,Lisboa,102.0,85.0,83.0,101,102,,,,,,,,,,,,,,,,,
2017_31578,Faro,150.0,127.0,135.0,135,159,,,,,,,,,,,,,,,,,
2017_31579,Faro,126.0,115.0,118.0,110,133,,,,,,,,,,,,,,,,,
2017_31580,Lisboa,152.0,148.0,147.0,136,163,,,,,,,,,,,,,,,,,
2017_31581,Braga,185.0,,146.0,132,180,,,198.0,,,,,,,,,,,,,,
2017_31582,Porto,155.0,137.0,125.0,153,150,,,,,,,,,,,,,,,,,
2017_31583,Setúbal,155.0,,,130,153,,,,152.0,128.0,,,,,,,,,,,,
2017_31584,Lisboa,,,,116,135,121.0,141.0,,,,,,,,,,,,,,,
2017_31585,Lisboa,145.0,110.0,118.0,125,146,,,,,,,,,,,,,,,,,
2017_31586,Setúbal,68.0,75.0,74.0,85,100,,,,,,,,,,,,,,,,,
2017_31587,Porto,147.0,,118.0,121,155,,,177.0,,,,,,,,,,,,,,
2017_31588,Braga,136.0,,101.0,106,139,,,159.0,,,,,,,,,,,,,,
2017_31589,Porto,138.0,125.0,135.0,115,139,,,,,,,,,,,,,,,,,
2017_31590,Lisboa,,,,150,181,157.0,200.0,,,,,,,,,,,,,,,
2017_31591,Porto,,,,136,167,,,,,,159.0,166.0,,,,,,,,,,
2017_31592,Outro,,,,89,117,87.0,120.0,,,,,,,,,,,,,,,
2017_31593,Braga,,,,155,169,,,,,,171.0,136.0,,,,,,,,,,
2017_31594,Lisboa,,,,96,135,107.0,139.0,,,,,,,,,,,,,,,
2017_31595,Porto,,,,111,132,127.0,,,,,,,125.0,,,,,,,,,
2017_31596,Faro,,,,147,175,,,178.0,,,158.0,,,,,,,,,,,
2017_31597,Lisboa,180.0,175.0,170.0,178,188,,,,,,,,,,,,,,,,,
2017_31598,Setúbal,149.0,,,121,143,,,,142.0,116.0,,,,,,,,,,,,
2017_31599,Outro,,,,137,154,148.0,,,,,,,,146.0,,,,,,,,
2017_31600,Outro,62.0,,,66,100,,,,76.0,,,,,76.0,,,,,,,,
2017_31601,Braga,97.0,96.0,81.0,106,111,,,,,,,,,,,,,,,,,
2017_31602,Outro,150.0,,,141,161,,,,148.0,,,,,138.0,,,,,,,,147.0
2017_31603,Lisboa,,,,116,134,116.0,,,,,,,,115.0,,,,,,,,
2017_31604,Faro,148.0,137.0,146.0,158,159,,,,,,,,,,,,,,,,,
2017_31605,Lisboa,86.0,90.0,89.0,107,109,,,,,,,,,,,,,,,,,
2017_31606,Porto,116.0,125.0,121.0,121,131,,,,,,,,,,,,,,,,,
2017_31607,Lisboa,,,,160,182,192.0,,,,138.0,,,,,,,,,,,,
2017_31608,Porto,,,,100,108,95.0,,,,,,,107.0,,,,,,,,,
2017_31609,Lisboa,144.0,109.0,127.0,127,137,,,,,,,,,,,,,,,,,
2017_31610,Porto,163.0,,,190,187,,,,200.0,142.0,,,,,,,,,,,,
2017_31611,Porto,71.0,77.0,69.0,97,100,,,,,,,,,,,,,,,,,
2017_31612,Lisboa,131.0,108.0,102.0,106,118,,,,,,,,,,,,,,,,,
2017_31613,Outro,130.0,121.0,125.0,108,139,,,,,,,,,,,,,,,,,
2017_31614,Setúbal,,,,126,159,,,,,,159.0,116.0,,,,,,,174.0,,,
2017_31615,Leiria,,,,135,161,151.0,165.0,,,,,,,,,,,,,,,
2017_31616,Leiria,,,,190,200,,,200.0,,,196.0,,,,,,,,,,,
2017_31617,Setúbal,,,,155,148,141.0,,,,130.0,,,,,,,,,,,,
2017_31618,Setúbal,167.0,,,120,143,,,,135.0,110.0,,,,,,,,,,,,
2017_31619,Coimbra,65.0,82.0,68.0,85,100,,,,,,,,,,,,,,,,,
2017_31620,Braga,,,,145,167,,,,,,180.0,142.0,,,,,,,,,,
2017_31621,Porto,,,,155,168,151.0,,,,,,,,163.0,,,,,,,,
2017_31622,Faro,158.0,136.0,137.0,135,159,,,,,,,,,,,,,,,,,
2017_31623,Setúbal,169.0,152.0,173.0,190,184,,,,,,,,,,,,,,,,,
2017_31624,Outro,152.0,120.0,126.0,131,147,,,,,,,,,,,,,,,,,
2017_31625,Porto,140.0,,127.0,115,148,,,150.0,,,,,,,,,,,,,,
2017_31626,Lisboa,101.0,84.0,89.0,95,102,,,,,,,,,,,,,,,,,
2017_31627,Outro,,,,108,130,110.0,131.0,,,,,,,,,,,,,,,
2017_31628,Lisboa,95.0,,72.0,100,100,,,56.0,,,,,,,,,,,,,,
2017_31629,Lisboa,43.0,,60.0,67,100,,,42.0,,,,,,,,,,,,,,
2017_31630,Faro,72.0,88.0,82.0,97,100,,,,,,,,,,,,,,,,,
2017_31631,Outro,,,,151,178,157.0,172.0,,,,,,,,,,,,,,,
2017_31632,Lisboa,,,,108,119,102.0,,,,,,,,116.0,,,,,,,,
2017_31633,Faro,,,,87,100,86.0,,,,82.0,,,,,,,,,,,,
2017_31634,Braga,,,,121,145,129.0,147.0,,,,,,,,,,,,,,,
2017_31635,Lisboa,,,,156,190,,,,,,196.0,190.0,,,,,,,,,,
2017_31636,Lisboa,65.0,80.0,59.0,75,100,,,,,,,,,,,,,,,,,
2017_31637,Lisboa,,,,109,124,111.0,,,,99.0,,,,,,,,,,,,
2017_31638,Porto,,,,156,194,,,199.0,,,196.0,,,,,,,,,,,
2017_31639,Porto,,,,130,138,120.0,,,,,,,,120.0,,,,,,,,
2017_31640,Porto,136.0,139.0,145.0,136,154,,,,,,,,,,,,,,,,,
2017_31641,Setúbal,,,,148,185,,,200.0,,,180.0,,,,,,,,,,,
2017_31642,Outro,140.0,,,117,135,,,,121.0,119.0,,,,,,,,,,,,
2017_31643,Setúbal,169.0,162.0,195.0,155,188,,,,,,,,,,,,,,,,,
2017_31644,Outro,,,,122,132,125.0,,,,106.0,,,,,,,,,,,,
2017_31645,Leiria,151.0,,152.0,137,168,,,185.0,,,,,,,,,,,,,,
2017_31646,Outro,132.0,,,115,134,,,,130.0,,,,,114.0,,,,,,,,
2017_31647,Outro,169.0,145.0,172.0,149,172,,,,,,,,,,,,,,,,,
2017_31648,Porto,,,,125,133,119.0,,,,119.0,,,,,,,,,,,,
2017_31649,Lisboa,131.0,,117.0,116,144,,,156.0,,,,,,,,,,,,,,
2017_31650,Coimbra,,,,95,127,,,118.0,,,130.0,,,,,,,,,,,
2017_31651,Setúbal,140.0,,,137,142,,,,152.0,111.0,,,,,,,,,,,,
2017_31652,Outro,128.0,120.0,96.0,118,126,,,,,,,,,,,,,,,,,
2017_31653,Porto,180.0,180.0,141.0,145,179,,,,,,,,,,,,,,,,,
2017_31654,Porto,,,,110,121,101.0,,,,,,,,109.0,,,,,,,,
2017_31655,Porto,,,,145,160,146.0,,,,,,,,150.0,,,,,,,,
2017_31656,Outro,145.0,,,117,137,,,,127.0,102.0,,,,,,,,,,,,
2017_31657,Leiria,200.0,,,190,200,,,,162.0,192.0,,,,,,,,,,,,
2017_31658,Porto,,,,65,100,,,26.0,,,114.0,,,,,,,,,,,
2017_31659,Outro,129.0,119.0,117.0,118,130,,,,,,,,,,,,,,,,,
2017_31660,Lisboa,157.0,139.0,135.0,148,153,,,,,,,,,,,,,,,,,
2017_31661,Outro,,,,120,141,,,,,,151.0,109.0,,,,,,,,,150.0,
2017_31662,Setúbal,,,,117,129,100.0,,,,,,,120.0,,,,,,,,,
2017_31663,Outro,,,,115,134,117.0,138.0,,,,,,,,,,,,,,,
2017_31664,Leiria,136.0,,,115,140,,,,121.0,111.0,,,,,,,,,,,,
2017_31665,Outro,119.0,,,114,133,,,,130.0,,,,,110.0,,,,,,,,
2017_31666,Outro,,,,157,194,186.0,200.0,,,,,,,,,,,,,,,
2017_31667,Setúbal,132.0,,107.0,120,132,,,131.0,,,,,,,,,,,,,,
2017_31668,Lisboa,200.0,190.0,195.0,149,196,,,,,,,,,,,,,,,,,
2017_31669,Leiria,,,,125,129,110.0,,,,102.0,,,,,,,,,,,,
2017_31670,Lisboa,,,,137,154,118.0,165.0,,,,,,,,,,,,,,,
2017_31671,Lisboa,149.0,116.0,107.0,128,141,,,,,,,,,,,,,,,,,
2017_31672,Porto,176.0,,,170,178,,,,175.0,140.0,,,,,,,,,,,,
2017_31673,Braga,75.0,85.0,79.0,95,100,,,,,,,,,,,,,,,,,
2017_31674,Coimbra,145.0,130.0,126.0,123,141,,,,,,,,,,,,,,,,,
2017_31675,Porto,,,,78,100,65.0,82.0,,,,,,,,,,,,,,,
2017_31676,Porto,,,,81,100,,,31.0,,,118.0,,,,,,,,,,,
2017_31677,Setúbal,106.0,117.0,109.0,108,123,,,,,,,,,,,,,,,,,
2017_31678,Outro,,,,95,112,,,,,,125.0,70.0,,,,,,,,,,
2017_31679,Lisboa,166.0,,,140,160,,,,139.0,138.0,,,,,,,,,,,,
2017_31680,Lisboa,,,,129,160,145.0,175.0,,,,,,,,,,,,,,,
2017_31681,Outro,78.0,,82.0,95,106,,,85.0,,,,,,,,,,,,,,
2017_31682,Porto,137.0,105.0,98.0,111,137,,131.0,,,,,,,,,,,,,,,
2017_31683,Outro,108.0,100.0,108.0,108,114,,,,,,,,,,,,,,,,,
2017_31684,Lisboa,161.0,,,190,189,,,,175.0,180.0,,,,,,,,,,,,
2017_31685,Porto,128.0,,,119,121,,,,110.0,103.0,,,,,,,,,,,,
2017_31686,Lisboa,128.0,,,106,135,,,,130.0,,,,,115.0,,,,,,,,
2017_31687,Faro,165.0,150.0,130.0,135,160,,,,,,,,,,,,,,,,,
2017_31688,Porto,151.0,,,120,139,,,,130.0,107.0,,,,,,,,,,,,
2017_31689,Coimbra,95.0,81.0,75.0,95,100,,,,,,,,,,,,,,,,,
2017_31690,Outro,81.0,,,76,100,,,,73.0,,,,,80.0,,,,,,,,
2017_31691,Outro,155.0,,144.0,136,164,,,152.0,,,,,,,,,,,,,,
2017_31692,Porto,102.0,90.0,69.0,95,101,,,,,,,,,,,,,,,,,
2017_31693,Lisboa,,,,92,107,91.0,,,,,,,,98.0,,,,,,,,
2017_31694,Outro,,,,141,143,128.0,,,,,,,,130.0,,,,,,,,
2017_31695,Outro,183.0,160.0,152.0,167,186,,,,,,,,,,,,,,,,,
2017_31696,Lisboa,,,,97,128,100.0,136.0,,,,,,,,,,,,,,,
2017_31697,Setúbal,,,,158,171,159.0,,,,,,,,152.0,,,,,,,,
2017_31698,Outro,181.0,125.0,137.0,138,155,,,,,,,,,,,,,,,,,
2017_31699,Lisboa,91.0,101.0,86.0,95,106,,,,,,,,,,,,,,,,,
2017_31700,Faro,127.0,106.0,117.0,106,134,,,,,,,,,,,,,,,,,
2017_31701,Setúbal,105.0,,,100,118,,,,106.0,,,,,118.0,,,,,,,,
2017_31702,Faro,109.0,,,105,119,,,,120.0,91.0,,,,,,,,,,,,
2017_31703,Outro,119.0,115.0,132.0,116,132,,,,,,,,,,,,,,,,,
2017_31704,Outro,189.0,,,170,192,,,,169.0,,,,,187.0,,,,,,,,
2017_31705,Setúbal,,,,100,129,,,121.0,,,141.0,,,,,,,,,,,
2017_31706,Coimbra,62.0,67.0,50.0,81,100,,,,,,,,,,,,,,,,,
2017_31707,Outro,151.0,,,126,153,,,,135.0,125.0,,,,,,,,,,,,
2017_31708,Outro,71.0,65.0,49.0,73,100,,,,,,,,,,,,,,,,,
2017_31709,Outro,143.0,125.0,118.0,135,141,,,,,,,,,,,,,,,,,
2017_31710,Setúbal,,,,121,132,110.0,,,,,,,118.0,,,,,,,,,
2017_31711,Faro,,,,137,157,,,149.0,,,156.0,,,,,,,,,,,
2017_31712,Lisboa,,,,116,132,,,,,,156.0,101.0,,,,,,,,,,
2017_31713,Lisboa,138.0,,,113,145,,,,135.0,,,,,122.0,,,,,,,,
2017_31714,Braga,145.0,111.0,135.0,126,140,,,,,,,,,,,,,,,,,
2017_31715,Porto,148.0,,142.0,135,159,,,191.0,,,,,,,,,,,,,,
2017_31716,Outro,185.0,,,136,182,,,,195.0,,,,,142.0,,,,,,,,
2017_31717,Outro,,,,132,149,135.0,,,,,,,135.0,,,,,,,,,
2017_31718,Porto,113.0,103.0,88.0,116,122,,,,,,,,,,,,,,,,,
2017_31719,Porto,177.0,,,145,166,,,,151.0,148.0,,,,,,,,,,,,
2017_31720,Outro,89.0,87.0,77.0,100,103,,,,,,,,,,,,,,,,,
2017_31721,Outro,,,,155,160,,,,,,167.0,139.0,,,,,,,,,,
2017_31722,Setúbal,,,,97,112,99.0,,,,,,,99.0,,,,,,,,,
2017_31723,Outro,,,,146,153,136.0,,,,,,,,138.0,,,,,,,,
2017_31724,Lisboa,,,,155,169,,,,,,171.0,139.0,,,,,,,,,,
2017_31725,Outro,102.0,100.0,110.0,110,117,,,,,,,,,,,,,,,,,
2017_31726,Porto,77.0,85.0,72.0,100,100,,,,,,,,,,,,,,,,,
2017_31727,Lisboa,,,,118,134,105.0,,,,107.0,,,,,159.0,,,,,,,
2017_31728,Porto,,,,95,112,97.0,,,,,,,,111.0,,,,,,,,
2017_31729,Outro,,,,159,200,,,199.0,,,196.0,,,,,,,,,,,
2017_31730,Outro,179.0,140.0,168.0,151,176,,,,,,,,,,,,,,,,,
2017_31731,Outro,140.0,,,125,150,,,,138.0,,,,,130.0,,,,,,,,
2017_31732,Coimbra,,,,135,149,136.0,,,,145.0,,,,,,,,,,,,
2017_31733,Braga,177.0,,133.0,130,161,,,167.0,,,,,,,,,,,,,,
2017_31734,Lisboa,,,,100,107,97.0,,,,95.0,,,,,,,,,,,,
2017_31735,Setúbal,151.0,126.0,137.0,149,153,,,,,,,,,,,,,,,,,
2017_31736,Leiria,,,,158,164,141.0,,,,,,,,162.0,,,,,,,,
2017_31737,Lisboa,,,,122,146,126.0,,,,129.0,,,,,,,,,,,,
2017_31738,Outro,127.0,125.0,121.0,116,135,,,,,,,,,,,,,,,,,
2017_31739,Leiria,147.0,,122.0,137,149,,,141.0,,,,,,,,,,,,,,
2017_31740,Outro,,,,190,192,190.0,,,,145.0,,,,,,,,,,,,
2017_31741,Braga,,,,136,179,,,196.0,,,184.0,,,,174.0,,,,,,,
2017_31742,Outro,,,,129,141,129.0,,,,116.0,,,,,,,,,,,,
2017_31743,Setúbal,145.0,115.0,127.0,135,143,,,,,,,,,,,,,,,,,
2017_31744,Lisboa,,,,116,135,,,,,,147.0,87.0,,,,,,,,,,
2017_31745,Setúbal,129.0,,100.0,118,137,,,142.0,,,,,,,,,,,,,,
2017_31746,Setúbal,,,,135,154,,,,,,158.0,119.0,,,,,,,,,,
2017_31747,Porto,61.0,,65.0,75,100,,,29.0,,,,,,,,,,,,,,
2017_31748,Lisboa,,,,77,100,,,22.0,,,118.0,,,,,,,,,,,
2017_31749,Braga,95.0,,92.0,109,113,,,109.0,,,,,,,,,,,,,,
2017_31750,Porto,,,,149,180,192.0,,,,,,,,150.0,,,,,,,,
2017_31751,Porto,71.0,,,78,100,,,,83.0,65.0,,,,,,,,,,,,
2017_31752,Lisboa,186.0,137.0,141.0,150,173,,,,,,,,,,,,,,,,,
2017_31753,Porto,89.0,99.0,89.0,96,104,,,,,,,,,,,,,,,,,
2017_31754,Outro,,,,86,100,84.0,,,,79.0,,,,,,,,,,,,
2017_31755,Outro,118.0,111.0,96.0,116,123,,,,,,,,,,,,,,,,,
2017_31756,Coimbra,147.0,,145.0,142,171,,,190.0,,,,,,,,,,,,,,
2017_31757,Porto,70.0,88.0,82.0,95,100,,,,,,,,,,,,,,,,,
2017_31758,Braga,126.0,116.0,109.0,122,134,,,,,,,,,,,,,,,,,
2017_31759,Lisboa,177.0,,,145,162,,,,145.0,130.0,,,,,,,,,,,,
2017_31760,Porto,66.0,,57.0,77,100,,,22.0,,,,,,,,,,,,,,
2017_31761,Faro,,,,76,100,74.0,,,,,,,65.0,,,,,,,,,
2017_31762,Lisboa,,,,133,140,131.0,,,,,,,136.0,,,,,,,,,
2017_31763,Setúbal,,,,85,102,,,55.0,,,127.0,,,,,,,,,,,
2017_31764,Outro,82.0,,,100,100,,,,86.0,71.0,,,,,,,,,,,,
2017_31765,Faro,178.0,,,145,173,,,,145.0,156.0,,,,,,,,,,,,
2017_31766,Lisboa,0.0,,0.0,55,100,,,17.0,,,,,,,,,,,,,,
2017_31767,Lisboa,96.0,107.0,92.0,105,115,,,,,,,,,,,,,,,,,
2017_31768,Porto,,,,100,107,91.0,110.0,,,,,,,,,,,,,,,
2017_31769,Porto,110.0,102.0,99.0,112,119,,,,,,,,,,,,,,,,,
2017_31770,Lisboa,141.0,125.0,160.0,148,153,,,,,,,,,,,,,,,,,
2017_31771,Lisboa,175.0,126.0,138.0,137,154,,,,,,,,,,,,,,,,,
2017_31772,Outro,119.0,,,115,134,,,,148.0,,,,,118.0,,,,,,,,
2017_31773,Lisboa,195.0,190.0,164.0,143,189,,,,,,,,,,,,,,,,,
2017_31774,Outro,,,,38,100,36.0,,,,,,,,78.0,,,,,,,,
2017_31775,Braga,118.0,,,99,125,,,,115.0,,,,,111.0,,,,,,,,
2017_31776,Outro,125.0,117.0,96.0,112,123,,,,,,,,,,,,,,,,,
2017_31777,Lisboa,,,,156,165,137.0,,,,,,,163.0,,,,,,,,,
2017_31778,Setúbal,,,,98,115,,,,,,130.0,73.0,,,,,,,,,,
2017_31779,Lisboa,101.0,,,105,123,,,,126.0,95.0,,,,,,,,,,,,
2017_31780,Lisboa,149.0,129.0,135.0,115,146,,,,,,,,,,,,,,,,,
2017_31781,Porto,,,,125,148,,,,,,155.0,130.0,,,,,,,,,,
2017_31782,Outro,,,,110,136,,,126.0,,,138.0,,,,,,,,,,,
2017_31783,Coimbra,,,,119,146,,,151.0,,,147.0,,,,,,,,,,,
2017_31784,Lisboa,,,,125,126,116.0,,,,115.0,,,,,,,,,,,,
2017_31785,Setúbal,125.0,,112.0,106,131,,,106.0,,,,,,,,,,,,,,
2017_31786,Leiria,,,,139,170,153.0,161.0,,,,,,,,,,,,,,,
2017_31787,Outro,,,,106,130,117.0,,,,,,,115.0,,,,,,,,,
2017_31788,Porto,67.0,79.0,60.0,85,100,,,,,,,,,,,77.0,,,,,,
2017_31789,Porto,,,,120,139,127.0,,,,118.0,,,,,,,,,,,,
2017_31790,Lisboa,165.0,130.0,131.0,126,157,,,,,,,,,,,,,,,,,
2017_31791,Outro,,,,95,119,,,,,,130.0,85.0,,,,,,,,,,
2017_31792,Lisboa,,,,112,114,98.0,,,,91.0,,,,,,,,,,,,
2017_31793,Lisboa,,,,155,172,160.0,177.0,,,,,,,,,,,,,,,
2017_31794,Lisboa,172.0,152.0,147.0,140,160,,,,,,,,,,,,,,,,,
2017_31795,Lisboa,109.0,85.0,87.0,102,114,,,,,,,,,,,,,,,,,
2017_31796,Outro,127.0,,,125,144,,,,133.0,,,,,121.0,,,,,,,,
2017_31797,Setúbal,125.0,,,125,139,,,,120.0,,,,,117.0,,,,,,,,
2017_31798,Lisboa,,,,108,130,,,101.0,,,146.0,,,,,,,,,,,
2017_31799,Faro,95.0,,,110,117,,,,100.0,90.0,,,,,,,,,,,,
2017_31800,Braga,,,,115,121,108.0,,,,,,,105.0,,,,,,,,,
2017_31801,Setúbal,,,,148,187,,,200.0,,,175.0,,,,,,,,,,,
2017_31802,Faro,,,,109,116,105.0,,,,,,,,102.0,,,,,,,,
2017_31803,Lisboa,131.0,,,131,139,,,,135.0,122.0,,,,,,,,,,,,
2017_31804,Leiria,135.0,,101.0,113,139,,,142.0,,,,,,,,,,,,,,
2017_31805,Lisboa,,,,130,143,137.0,,,,117.0,,,,,,,,,,,,
2017_31806,Outro,,,,139,181,,,198.0,,,168.0,,,,,,,,,,,
2017_31807,Lisboa,,,,146,153,137.0,,,,,,,,142.0,,,,,,,,
2017_31808,Lisboa,,,,175,182,147.0,,,,,,,195.0,,,,,,,,,
2017_31809,Lisboa,,,,109,135,,,128.0,,,139.0,,,,,,,,,,,
2017_31810,Coimbra,115.0,107.0,105.0,120,128,,,,,,,,,,,,,,,,,
2017_31811,Porto,200.0,190.0,175.0,150,194,,,,,,,,,,,,,,,,,
2017_31812,Lisboa,146.0,,,138,154,,,,143.0,,,,,140.0,,,,,,,,
2017_31813,Outro,136.0,,,137,151,,,,150.0,117.0,,,,,,,,,,,,
2017_31814,Outro,,,,156,154,138.0,,,,,,,,140.0,,,,,,,,
2017_31815,Setúbal,169.0,,,149,179,,,,200.0,140.0,,,,,,,,,,,,
2017_31816,Porto,,,,109,142,110.0,138.0,,,,,,,,,,,,,,,
2017_31817,Faro,,,,119,120,106.0,,,,98.0,,,,,,,,,,,,
2017_31818,Leiria,,,,145,162,135.0,,,,,,,143.0,,,,,,,,,
2017_31819,Lisboa,140.0,115.0,110.0,125,130,,,,,,,,,,,,,,,,,
2017_31820,Coimbra,,,,145,144,,,,,,167.0,107.0,,,,,,,,,,
2017_31821,Braga,115.0,,,109,128,,,,118.0,,,,,117.0,,,,,,,,
2017_31822,Braga,126.0,106.0,109.0,115,126,,,,,,,,,,,,,,,,,
2017_31823,Leiria,116.0,121.0,107.0,120,132,,,,,,,,,,,,,,,,,
2017_31824,Lisboa,160.0,130.0,141.0,159,161,,,,,,,,,,,,,,,,,
2017_31825,Lisboa,105.0,,107.0,123,134,,,148.0,,,,,,,,,,,,,,
2017_31826,Porto,,,,135,147,131.0,,,,,,,,131.0,,,,,,,,
2017_31827,Coimbra,,,,190,200,177.0,,,,192.0,,,,,,,,,,,,
2017_31828,Setúbal,,,,115,137,113.0,138.0,,,,,,,,,,,,,,,
2017_31829,Braga,,,,95,120,98.0,119.0,,,,,,,,,,,,,,,
2017_31830,Faro,46.0,66.0,43.0,75,100,,,,,,,,,,,,,,,,,
2017_31831,Braga,141.0,111.0,107.0,118,130,,,,,,,,,,,,,,,,,
2017_31832,Porto,130.0,115.0,98.0,106,125,,,,,,,,,,,,,,,,,
2017_31833,Braga,,,,96,100,78.0,,,,,,,95.0,,,,,,,,,
2017_31834,Outro,140.0,142.0,128.0,135,146,,,,,,,,,,,,,,,,,
2017_31835,Lisboa,162.0,140.0,125.0,125,144,,,,,,,,,,,,,,,,,
2017_31836,Outro,,,,155,181,148.0,200.0,,,,,,,,,,,,,,,
2017_31837,Lisboa,,,,75,100,75.0,,,,,,,,93.0,,,,,,,,
2017_31838,Lisboa,,,,142,151,136.0,,,,,,,140.0,,,,,,,,,
2017_31839,Leiria,136.0,140.0,145.0,128,147,,,,,,,,,,,,,,,,,
2017_31840,Outro,160.0,129.0,136.0,130,159,,,,,,,,,,,,,,,,,
2017_31841,Porto,,,,125,130,117.0,,,,116.0,,,,,,,,,,,,
2017_31842,Lisboa,105.0,105.0,108.0,105,119,,,,,,,,,,,,,,,,,
2017_31843,Faro,,,,95,112,,,,,,123.0,80.0,,,,,,,,,,
2017_31844,Braga,86.0,85.0,77.0,95,106,,,,,,,,,,,,,,,,,
2017_31845,Outro,,,,145,165,130.0,177.0,,,,,,,,,,,,,,,
2017_31846,Setúbal,,,,67,100,,,,,,115.0,57.0,,,,,,,,,,
2017_31847,Porto,,,,71,100,55.0,,,,50.0,,,,,,,,,,,,
2017_31848,Lisboa,136.0,128.0,121.0,120,150,,,,,,,,,,,,,,,,150.0,
2017_31849,Porto,113.0,92.0,86.0,99,112,,,,,,,,,,,,,,,,,
2017_31850,Lisboa,160.0,128.0,163.0,155,165,,,,,,,,,,,,,,,,,
2017_31851,Porto,118.0,,,115,141,,,,130.0,,,,,118.0,,,,,,,,
2017_31852,Braga,,,,122,169,,,174.0,,,159.0,,,,,,,,,,,
2017_31853,Porto,,,,157,174,138.0,,,,,,,151.0,,,,,,,,,
2017_31854,Braga,,,,136,141,127.0,,,,,,,126.0,,,,,,,,,
2017_31855,Coimbra,200.0,141.0,165.0,176,187,,,,,,,,,,,,,,,,,
2017_31856,Lisboa,126.0,95.0,116.0,116,126,,,,,,,,,,,,,,,,,
