Aluno_ID,Distrito,Historia_A,Portugues,Geografia_A,Nota_Interna,Matematica_A,Fisica_Quimica_A,Biologia_Geologia,Geometria_Descritiva_A,Economia_A,Desenho_A,Filosofia,HCA,MACS,Literatura_Portuguesa,Ingles,Historia_B,Matematica_B,Latim_A,Alemao,Espanhol_Iniciacao,Portugues_L2,Portugues_LNM,Frances
2018_38970,Porto,,116,,144,138.0,120.0,135.0,,,,,,,,,,,,,,,,
2018_38971,Lisboa,89.0,110,,114,,,,,,,,,,98.0,,,,,,,,,
2018_38972,Coimbra,,135,,155,,,,,,164.0,,129.0,,,,,,,,,,,
2018_38973,Outro,,112,,126,112.0,118.0,,101.0,,,,,,,,,,,,,,,
2018_38974,Faro,82.0,105,118.0,116,,,,,,,,,,,,,,,,,,,
2018_38975,Setúbal,,102,,105,86.0,,,,88.0,,,,76.0,,,,,,,,,,
2018_38976,Faro,,111,,130,109.0,111.0,,135.0,,,,,,,,,,,,,,,
2018_38977,Porto,,99,,100,90.0,,,,75.0,,,,71.0,,,,,,,,,,
2018_38978,Setúbal,,135,,149,,,,,,163.0,,135.0,,,,,,,,,,,
2018_38979,Porto,,92,108.0,113,100.0,,,,100.0,,,,,,,,,,,,,,
2018_38980,Coimbra,,123,,144,151.0,,,,131.0,,,,128.0,,,,,,,,,,
2018_38981,Outro,,108,,127,115.0,104.0,100.0,,,,,,,,,,,,,,,,
2018_38982,Braga,,120,,136,120.0,118.0,125.0,,,,,,,,,,,,,,,,
2018_38983,Lisboa,,138,,173,175.0,177.0,161.0,,,,,,,,,,,,,,,,
2018_38984,Lisboa,,115,,137,,,,,,142.0,,97.0,,,,,,,,,,,
2018_38985,Lisboa,,115,,139,121.0,140.0,124.0,,,,,,,,,,,,,,,,
2018_38986,Porto,,132,,148,,,,,,164.0,,117.0,,,,,,,,,,,
2018_38987,Porto,,90,,100,75.0,67.0,,70.0,,,,,,,,,,,,,,,
2018_38988,Outro,196.0,190,,191,,,,,,,,,,155.0,,,,,,,,,
2018_38989,Porto,,102,,112,86.0,100.0,101.0,,,,,,,,,,,,,,,,
2018_38990,Setúbal,,176,,183,169.0,180.0,153.0,,,,,,,,,,,,,,,,
2018_38991,Outro,,128,,149,126.0,,,,138.0,,,,135.0,,,,,,,,,,
2018_38992,Lisboa,152.0,138,,163,,,,,,,,,,,166.0,,,,,,,,
2018_38993,Porto,,155,,192,181.0,200.0,169.0,,,,,,,,,,,,,,,,
2018_38994,Porto,,130,,146,123.0,145.0,126.0,,,,,,,,,,,,,,,,
2018_38995,Outro,,136,,175,192.0,188.0,139.0,,,,,,,,,,,,,,,,
2018_38996,Lisboa,80.0,109,,116,,,,,,,,,,105.0,,,,,,,,,
2018_38997,Setúbal,79.0,91,,100,,,,,,,,,68.0,,,,,,,,,,
2018_38998,Outro,73.0,95,102.0,103,,,,,,,,,,,,,,,,,,,
2018_38999,Setúbal,,82,98.0,100,71.0,,,,74.0,,,,,,,,,,,,,,
2018_39000,Braga,,107,,132,,,,115.0,,140.0,,,,,,,,,,,,,
2018_39001,Leiria,,100,,113,,,,70.0,,137.0,,,,,,,,,,,,,
2018_39002,Outro,85.0,102,104.0,117,,,,,,,,,,,,,,,,,,,
2018_39003,Porto,,105,,120,99.0,101.0,115.0,,,,,,,,,,,,,,,,
2018_39004,Coimbra,,115,110.0,119,100.0,,,,102.0,,,,,,,,,,,,,,
2018_39005,Braga,106.0,111,,132,,,,,,,,,,,143.0,,,,,,,,
2018_39006,Lisboa,60.0,92,,100,,,,,,,,,,87.0,,,,,,,,,
2018_39007,Lisboa,100.0,107,,122,,,,,,,,,101.0,,,,,,,,,,
2018_39008,Lisboa,,131,,155,177.0,148.0,131.0,,,,,,,,,,,,,,,,
2018_39009,Braga,101.0,103,,131,,,,,,,,,,,137.0,,,,,,,,
2018_39010,Outro,,109,,132,,,,,,142.0,,96.0,,,,,,,,,,,
2018_39011,Braga,130.0,129,142.0,150,,,,,,,,,,,,,,,,,,,
2018_39012,Lisboa,,65,,100,46.0,68.0,70.0,,,,,,,,,,,,,,,,
2018_39013,Faro,150.0,138,160.0,164,,,,,,,,,,,,,,,,,,,
2018_39014,Lisboa,,119,,126,121.0,102.0,108.0,,,,,,,,,,,,,,,,
2018_39015,Outro,,148,,198,182.0,,,,200.0,,,,199.0,,,,,,,,,,
2018_39016,Lisboa,,122,,149,,,,134.0,,135.0,,,,,,,,,,,,,
2018_39017,Braga,,139,,174,177.0,155.0,170.0,,,,,,,,,,,,,,,,
2018_39018,Porto,,135,,166,156.0,155.0,140.0,,,,,,,,,,,,,,,,
2018_39019,Porto,,119,,125,111.0,116.0,105.0,,,,,,,,,,,,,,,,
2018_39020,Lisboa,148.0,136,,164,,,,,,,,,,,154.0,,,,,,,,
2018_39021,Faro,146.0,135,,153,135.0,,,,165.0,,,,136.0,,,,,,,,,,
2018_39022,Leiria,99.0,126,,123,,,,,,,,,125.0,,,,,,,,,,
2018_39023,Braga,96.0,115,,125,,,,,,,,,,119.0,,,,,,,,,
2018_39024,Braga,,101,,114,85.0,99.0,100.0,,,,,,,,,,,,,,,,
2018_39025,Coimbra,,120,,135,129.0,129.0,115.0,,,,,,,,,,,,,,,,
2018_39026,Braga,,139,,156,120.0,137.0,,165.0,,,,,,,,,,,,,,,
2018_39027,Coimbra,,95,,108,85.0,87.0,98.0,,,,,,,,,,,,,,,,
2018_39028,Leiria,,118,,150,155.0,119.0,147.0,,,,,,,,,,,,,,,,
2018_39029,Porto,,136,130.0,140,126.0,138.0,128.0,,,,,,,,,,,,,,,,
2018_39030,Lisboa,,100,112.0,119,95.0,,,,108.0,,,,,,,,,,,,,,
2018_39031,Outro,,115,,131,102.0,122.0,122.0,,,,,,,,,,,,,,,,
2018_39032,Lisboa,72.0,98,102.0,101,,,,,,,,,,,,,,,,,,,
2018_39033,Outro,,106,,113,96.0,97.0,119.0,,,,,,,,,,,,,,,,
2018_39034,Setúbal,,102,,106,89.0,104.0,89.0,,,,,,,,,,,,,,,,
2018_39035,Lisboa,,59,,100,36.0,39.0,65.0,,,,,,,,,,,,,,,,
2018_39036,Braga,,100,,107,82.0,97.0,90.0,,,,,,,,,,,,,,,,
2018_39037,Outro,,85,,105,87.0,89.0,85.0,,,,,,,,,,,,,,,,
2018_39038,Setúbal,,86,,106,,,,75.0,,119.0,,,,,,,,,,,,,
2018_39039,Outro,,147,,171,177.0,135.0,165.0,,,,,,,,,,,,,,,,
2018_39040,Outro,,190,,193,,,,178.0,,172.0,,,,,,,,,,,,,
2018_39041,Setúbal,,125,,132,110.0,119.0,138.0,,,,,,,,,,,,,,,,
2018_39042,Porto,,105,,137,120.0,126.0,111.0,,,,,,,,,,,,,,,,
2018_39043,Setúbal,,99,,101,87.0,84.0,,87.0,,,,,,,,,,,,,,,
2018_39044,Outro,,107,,119,95.0,99.0,97.0,,,,,,,,,,,,,,,,
2018_39045,Setúbal,109.0,135,,139,,,,,,,,,138.0,,,,,,,,,,
2018_39046,Outro,,85,,100,,,,50.0,,109.0,,,,,,,,,,,,,
2018_39047,Porto,74.0,75,,100,,,,,,,,,,78.0,,,,,,,,,
2018_39048,Leiria,,117,,130,123.0,125.0,119.0,,,,,,,,,,,,,,,,
2018_39049,Outro,,133,,143,127.0,146.0,140.0,,,,,,,,,,,,,,,,
2018_39050,Outro,,121,,150,138.0,,,,157.0,,,,115.0,,,,,,,,,,
2018_39051,Porto,,95,,121,,,,95.0,,130.0,,,,,,,,,,,,,
2018_39052,Outro,,105,,130,122.0,122.0,101.0,,,,,,,,,,,,,,,,
2018_39053,Lisboa,88.0,95,,109,,,,,,,,,,,121.0,,,,,,,,
2018_39054,Porto,105.0,135,,129,,,,,,,,,,128.0,,,,,,,,,
2018_39055,Porto,,102,,120,,,,,,127.0,,78.0,,,,,,,,,,,
2018_39056,Lisboa,,116,,117,88.0,117.0,,96.0,,,,,,,,,,,,,,,
2018_39057,Outro,111.0,131,,129,,,,,,,,,,141.0,,,,,,,,,
2018_39058,Setúbal,,145,,163,138.0,146.0,153.0,,,,,,,,,,,,,,,,
2018_39059,Coimbra,51.0,77,,100,,,,,,,,,46.0,,,,,,,,,,
2018_39060,Outro,,112,122.0,124,95.0,,,,95.0,,,,,,,,,,,,,,
2018_39061,Lisboa,,112,128.0,124,122.0,,,,105.0,,,,,,,,,,,,,,
2018_39062,Lisboa,,125,,166,160.0,142.0,,193.0,,,,,,,,,,,,,,,
2018_39063,Braga,158.0,140,,163,,,,,,,,,,,164.0,,,,,,,,
2018_39064,Porto,58.0,65,90.0,100,,,,,,,,,,,,,,,,,,,
2018_39065,Lisboa,138.0,147,,170,,,,,,,,,,,172.0,,,,,,,,
2018_39066,Porto,,130,,158,,,,,,166.0,,140.0,,,,,,,,,,,
2018_39067,Porto,,115,,130,,,,,,139.0,,96.0,,,,,,,,,,,
2018_39068,Porto,,165,,182,192.0,148.0,,179.0,,,,,,,,,,,,,,,
2018_39069,Outro,,128,,143,119.0,126.0,,156.0,,,,,,,,,,,,,,,
2018_39070,Porto,,135,156.0,158,145.0,,,,171.0,,,,,,,,,,,,,,
2018_39071,Lisboa,116.0,145,,148,,,,,,,,,,,168.0,,,,,,,,
2018_39072,Porto,77.0,95,,109,,,,,,,,,,,130.0,,,,,,,,
2018_39073,Setúbal,,190,,181,180.0,167.0,148.0,,,,,,,,,,,,,,,,
2018_39074,Lisboa,,135,,151,125.0,127.0,,159.0,,,,,,,,,,,,,,,
2018_39075,Lisboa,,148,,175,181.0,168.0,150.0,,,,,,,,,,,,,,,,
2018_39076,Setúbal,68.0,80,,100,,,,,,,,,,66.0,,,,,,,,,
2018_39077,Lisboa,128.0,146,142.0,148,,,,,,,,,,,,,,,,,,,
2018_39078,Coimbra,85.0,98,,118,,,,,,,,,,,130.0,,,,,,,,
2018_39079,Outro,116.0,140,138.0,146,,,,,,,,,,,,,,,,,,,
2018_39080,Porto,,130,,152,156.0,146.0,133.0,,,,,,,,,,,,,,,,
2018_39081,Setúbal,,81,,100,80.0,,,,66.0,,,,63.0,,,,,,,,,,
2018_39082,Outro,,103,,107,90.0,88.0,96.0,,,,,,,,,,,,,,,,
2018_39083,Faro,168.0,145,,180,,,,,,,,,178.0,,,,,,,,,,
2018_39084,Coimbra,,115,,150,145.0,137.0,131.0,,,,,,,,,,,,,,,,
2018_39085,Outro,117.0,131,136.0,139,,,,,,,,,,,,,,,,,,,
2018_39086,Braga,196.0,190,,200,,,,,,,,,,,190.0,,,,,,,,
2018_39087,Lisboa,,103,,123,,,,,,132.0,,86.0,,,,,,,,,,,
2018_39088,Lisboa,,131,,143,117.0,129.0,133.0,,,,,,,,,,,,,,,,
2018_39089,Lisboa,,135,,162,161.0,140.0,145.0,,,,,,,,,,,,,,,,
2018_39090,Lisboa,,109,,119,112.0,99.0,109.0,,,,,,,,,,,,,,,,
2018_39091,Lisboa,,107,,136,,,,125.0,,141.0,,,,,,,,,,,,,
2018_39092,Faro,105.0,127,,125,,,,,,,,,116.0,,,,,,,,,,
2018_39093,Porto,,140,,168,151.0,175.0,152.0,,,,,,,,,,,,,,,,
2018_39094,Porto,,105,,109,85.0,89.0,91.0,,,,,,,,,,,,,,,,
2018_39095,Leiria,,135,,158,135.0,136.0,165.0,,,,,,,,,,,,,,,,
2018_39096,Leiria,196.0,190,,198,,,,,,,,,,,200.0,,,,,,,,
2018_39097,Porto,,140,,174,180.0,152.0,,188.0,,,,,,,,,,,,,,,
2018_39098,Outro,96.0,107,122.0,123,,,,,,,,,,,,,,,,,,,
2018_39099,Lisboa,,100,104.0,120,96.0,,,,100.0,,,,,,,,,,,,,,
2018_39100,Outro,,126,,131,116.0,118.0,117.0,,,,,,,,,,,,,,,,
2018_39101,Outro,,46,,100,,,,36.0,,101.0,,,,,,,,,,,,,
2018_39102,Porto,,130,,143,136.0,129.0,115.0,,,,,,,,,,,,,,,,
2018_39103,Faro,106.0,140,,153,,,,,,,,,,,154.0,,,,,,,,
2018_39104,Coimbra,,99,,100,85.0,96.0,90.0,,,,,,,,,,,,,,,,
2018_39105,Lisboa,,105,,124,102.0,113.0,,115.0,,,,,,,,,,,,,,,
2018_39106,Outro,146.0,155,,184,,,,,,,,,195.0,,,,,,,,,,172.0
2018_39107,Lisboa,,106,,116,95.0,105.0,109.0,,,,,,,,,,,,,,,,
2018_39108,Lisboa,,119,,142,132.0,,,,115.0,,,,120.0,,,,,,,,,,
2018_39109,Leiria,,147,168.0,171,150.0,,,,167.0,,,,,,,,,,,,,,
2018_39110,Porto,,95,,100,60.0,76.0,80.0,,,,,,,,,,,,,,,,
2018_39111,Outro,101.0,115,116.0,116,,,,,,,,,,,,,,,,,,,
2018_39112,Braga,86.0,106,,117,,,,,,,,,109.0,,,,,,,,,,
2018_39113,Lisboa,,80,,100,65.0,85.0,75.0,,,,,,,,,,,,,,,,
2018_39114,Lisboa,,148,,164,180.0,,,,152.0,,,,138.0,,,,,,,,,,
2018_39115,Braga,,125,,136,110.0,143.0,118.0,,,,,,,,,,,,,,,,
2018_39116,Outro,,125,,150,152.0,121.0,145.0,,,,,,,,,,,,,,,,
2018_39117,Porto,,147,,187,171.0,200.0,,200.0,,,,,,,,,,,,,,,
2018_39118,Porto,115.0,117,,145,,,,,,,,,,,146.0,,,,,,,,
2018_39119,Outro,,117,,141,,,,120.0,,132.0,,,,,,,,,,,,,
2018_39120,Porto,,89,,100,71.0,,,,78.0,,,,76.0,,,,,,,,,,
2018_39121,Porto,102.0,128,,128,,,,,,,,,115.0,,,,,,,,,,
2018_39122,Setúbal,78.0,95,108.0,104,,,86.0,,,,,,,,,,,,,,,,
2018_39123,Leiria,115.0,126,,144,,,,,,,,,,,143.0,,,,,,,,
2018_39124,Outro,103.0,116,,136,,,,,,,,,,,148.0,,,,,,,,
2018_39125,Lisboa,,105,112.0,121,111.0,,,,115.0,,,,,,,,,,,,,,
2018_39126,Lisboa,,126,,154,,,,,,157.0,,138.0,,,,,,,,,,,
2018_39127,Setúbal,,116,,140,126.0,124.0,124.0,,,,,,,,,,,,,,,,
2018_39128,Lisboa,,97,,100,85.0,87.0,89.0,,,,,,,,,,,,,,,,
2018_39129,Setúbal,148.0,140,,169,,,,,,,,,,,160.0,,,,,,,,
2018_39130,Outro,,125,,134,127.0,120.0,129.0,,,,,,,,,,,,,,,,
2018_39131,Porto,75.0,86,,100,,,,,,,,,85.0,,,,,,,,,,
2018_39132,Outro,100.0,111,,118,,,,,,,,,,101.0,,,,,,,,,
2018_39133,Outro,,95,,100,89.0,82.0,,69.0,,,,,,,,,,,,,,,
2018_39134,Lisboa,,95,,106,70.0,78.0,86.0,,,,,,,,,,,,,,,,
2018_39135,Porto,88.0,105,,131,,,,136.0,,145.0,,,,,,,,,,,,,
2018_39136,Braga,,117,,139,115.0,126.0,,125.0,,,,,,,,,,,,,,,137.0
2018_39137,Lisboa,,117,130.0,134,111.0,,,,117.0,,,,,,,,,,,,,,
2018_39138,Lisboa,196.0,149,156.0,176,,,,,,,,,,,,,,,,,,,
2018_39139,Porto,139.0,156,146.0,159,,,,,,,,,,,,,,,,,,,
2018_39140,Braga,,95,,100,65.0,92.0,85.0,,,,,,,,,,,,,,,,
2018_39141,Lisboa,,125,,162,,,,149.0,,157.0,,,,,,,,,,,,,
2018_39142,Leiria,122.0,135,,154,,,,,,,,,166.0,,,,,,,,,,
2018_39143,Outro,,75,,100,35.0,69.0,62.0,,,,,,,,,,,,,,,,
2018_39144,Lisboa,,50,66.0,100,24.0,,,,38.0,,,,,,,,,,,,,,
2018_39145,Lisboa,133.0,140,190.0,165,,,,,,,,,,,,,,,,,,,
2018_39146,Outro,,132,,151,145.0,121.0,135.0,,,,,,,,,,,,,,,,
2018_39147,Porto,,121,,142,115.0,132.0,,158.0,,,,,,,,,,,,,,,
2018_39148,Lisboa,,80,,100,81.0,91.0,75.0,,,,,,,,,,,,,,,,
2018_39149,Lisboa,,139,,188,200.0,157.0,,200.0,,,,,,,,,,,,,,,
2018_39150,Outro,118.0,130,,136,,,,,,,,,,119.0,,,,,,,,,
2018_39151,Outro,,132,,145,142.0,135.0,118.0,,,,,,,,,,,,,,,,
2018_39152,Lisboa,,115,,115,115.0,102.0,120.0,,,,,,,,,,,,,,,,
2018_39153,Lisboa,,126,,144,,,,,,150.0,,102.0,,,,,,,,,,,
2018_39154,Braga,,190,162.0,195,200.0,,,,186.0,,,,,,,,,,,,,,
2018_39155,Lisboa,178.0,145,,175,,,,,,,,,,145.0,,,,,,,196.0,,
2018_39156,Faro,,131,,137,121.0,119.0,127.0,,,,,,,,,,,,,,,,
2018_39157,Braga,,107,,109,86.0,85.0,,66.0,,,,,,,,,,,,,,,
2018_39158,Porto,,112,,129,111.0,125.0,125.0,,,,,,,,,,,,,,,,
2018_39159,Setúbal,101.0,112,132.0,127,,,,,,,,,,,,,,,,,,,
2018_39160,Leiria,106.0,110,,131,,,,,,,,,,,136.0,,,,,,,,
2018_39161,Setúbal,76.0,100,,105,,,,,,,,,,85.0,,,,,,,,,
2018_39162,Porto,,129,,155,165.0,156.0,129.0,,,,,,,,,,,,,,,,
2018_39163,Setúbal,125.0,125,,138,,,,,,,,,,128.0,,,,,,,,,
2018_39164,Faro,77.0,95,,103,,,,,,,,,,85.0,,,,,,,,,
2018_39165,Porto,,145,,199,180.0,169.0,,197.0,,196.0,,,,,,,,,,,,,
2018_39166,Outro,139.0,131,,156,,,,,,,,,,,169.0,,,,,,,,
2018_39167,Outro,196.0,190,152.0,195,,,,,,,,,,,,,,,,,,,
2018_39168,Outro,,145,,159,137.0,159.0,127.0,,,,,,,,,,,,,,,,
2018_39169,Lisboa,,132,136.0,154,155.0,,,,130.0,,,,,,,,,,,,,,
2018_39170,Faro,100.0,110,116.0,128,,119.0,,,,,,,,,,,,,,,,,
2018_39171,Coimbra,,105,,126,,,,98.0,,137.0,,,,,,,,,,,,,
2018_39172,Braga,,110,,115,102.0,105.0,107.0,,,,,,,,,,,,,,,,
2018_39173,Coimbra,102.0,100,,124,,,,,,,,,,109.0,,,,,,,,,
2018_39174,Lisboa,,140,,154,161.0,,,,158.0,,,,121.0,,,,,,,,,,
2018_39175,Porto,,125,,136,112.0,117.0,120.0,,,,,,,,,,,,,,,,
2018_39176,Lisboa,,97,,124,,,,115.0,,127.0,,,,,,,,,,,,,
2018_39177,Outro,,99,,111,86.0,110.0,,85.0,,,,,,,,,,,,,,,
2018_39178,Lisboa,89.0,115,,129,,,,,,,,,,,147.0,,,,,,,,
2018_39179,Outro,,122,,131,116.0,114.0,129.0,,,,,,,,,,,,,,,,
2018_39180,Braga,,132,,176,178.0,178.0,157.0,,,,,,,,,,,,,,,,
2018_39181,Braga,,126,130.0,140,149.0,,,,124.0,,,,,,,,,,,,,,
2018_39182,Braga,,98,,107,60.0,87.0,95.0,,,,,,,,,,,,,,,,
2018_39183,Lisboa,141.0,129,,142,,,,,,,,,125.0,,,,,,,,,,
2018_39184,Lisboa,,111,,125,132.0,116.0,110.0,,,,,,,,,,,,,,,,
2018_39185,Outro,196.0,190,,199,,,,,,,,,181.0,,,,,,,,,,
2018_39186,Outro,,77,,100,35.0,61.0,79.0,,,,,,,,,,,,,,,,
2018_39187,Braga,,138,,159,145.0,,,,142.0,,,,118.0,,,,,,177.0,,,,
2018_39188,Faro,,165,,185,163.0,158.0,,180.0,,,,,,,,,,,,,196.0,,
2018_39189,Braga,,137,,164,152.0,153.0,137.0,,,,,,,,,,,,,,,,
2018_39190,Lisboa,,157,,176,179.0,164.0,151.0,,,,,,,,,,,,,,,,
2018_39191,Leiria,107.0,116,126.0,134,,,,,,,,,,,,,,,,,,,
2018_39192,Lisboa,,115,,128,118.0,129.0,107.0,,,,,,,,,,,,,,,,
2018_39193,Outro,196.0,155,190.0,187,,,,,169.0,,,,,,,,,,,,,,
2018_39194,Outro,,107,,131,119.0,108.0,129.0,,,,,,,,,,,,,,,,
2018_39195,Lisboa,,108,,125,105.0,117.0,120.0,,,,,,,,,,,,,,,,
2018_39196,Outro,,98,,133,,,,106.0,,128.0,,,,,,,,,,,,,
2018_39197,Lisboa,96.0,100,,115,,,,,,,,,,112.0,,,,,,,,,
2018_39198,Lisboa,196.0,176,,189,,,,,,,,,,,170.0,,,,,,,,
2018_39199,Outro,,139,,179,,,,,,182.0,,155.0,,,,,,,,,,,
2018_39200,Setúbal,,128,,155,109.0,135.0,,164.0,,,,,,,,,,,,,,,
2018_39201,Lisboa,156.0,145,142.0,161,167.0,,,,,,,,,,,,,,,,,,
2018_39202,Porto,,110,,113,87.0,111.0,99.0,,,,,,,,,,,,,,,,
2018_39203,Outro,122.0,137,,153,,,,,,,,,,139.0,,,,,,,,,
2018_39204,Lisboa,,160,,185,200.0,,,,171.0,,,,149.0,,,,,,,,,,
2018_39205,Setúbal,136.0,190,,173,,,,,,,,,,,170.0,,,,,,,,
2018_39206,Lisboa,,140,,163,165.0,169.0,142.0,,,,,,,,,,,,,,,,
2018_39207,Outro,,129,,164,165.0,154.0,149.0,,,,,,,,,,,,,,,,
2018_39208,Faro,,135,,166,170.0,170.0,149.0,,,,,,,,,,,,,,,,
2018_39209,Lisboa,116.0,140,136.0,147,,,,,,,,,,,,,,,,,,,
2018_39210,Porto,,116,,139,135.0,112.0,131.0,,,,,,,,,,,,,,,,
2018_39211,Porto,,125,,148,,,,156.0,,147.0,,,,,,,,,,,,,
2018_39212,Lisboa,,109,,125,100.0,106.0,,99.0,,,,,,,,,,,,,,,
2018_39213,Porto,110.0,110,,128,,,,,,,,,,117.0,,,,,,,,,
2018_39214,Coimbra,,155,,191,167.0,169.0,,198.0,,,,,,,,,,,,,,,
2018_39215,Outro,,96,,109,100.0,95.0,103.0,,,,,,,,,109.0,,,,,,,
2018_39216,Porto,,190,,200,200.0,200.0,195.0,,,,,,,,,,,,,,,,
2018_39217,Outro,,117,,135,129.0,,,,116.0,,,,110.0,,,,,,,,,,
2018_39218,Porto,,90,,100,80.0,87.0,,95.0,,,,,,,,,,,,,,,
2018_39219,Coimbra,,115,,120,112.0,95.0,,121.0,,,,,,,,,,,,,,,
2018_39220,Outro,,138,,160,135.0,142.0,149.0,,,,,,,,,,,,,,,,
2018_39221,Lisboa,62.0,77,,100,,,,,,,,,,80.0,,,,,,,,,
2018_39222,Braga,,125,136.0,162,157.0,,,,152.0,,,,,,,,,,,,,,
2018_39223,Lisboa,138.0,137,,158,,,,,,,,,179.0,,,,,,,,,,
2018_39224,Setúbal,,115,,130,115.0,,,,111.0,,,,106.0,,,,,,,,,,
2018_39225,Outro,,112,,127,105.0,120.0,,99.0,,,,,,,,,,,,,,,
2018_39226,Outro,,102,,108,85.0,85.0,87.0,,,,,,,,,,,,,,,,
2018_39227,Outro,131.0,190,,182,,,,,,,,,,190.0,,,,,,,,,
2018_39228,Setúbal,,135,,175,169.0,149.0,,199.0,,,,,,,,,,,,,,,
2018_39229,Coimbra,,116,,134,113.0,128.0,112.0,,,,,,,,,,,,,143.0,,,
2018_39230,Leiria,,166,176.0,174,158.0,,,,165.0,,,,,,,,,,,,,,
2018_39231,Lisboa,,132,,154,146.0,146.0,140.0,,,,,,,,,,,,,,,,
2018_39232,Setúbal,,140,,191,200.0,200.0,170.0,,,,,,,,,,,,,,,,
2018_39233,Porto,,190,,194,177.0,180.0,,200.0,,,,,,,,,,,,,,,
2018_39234,Braga,120.0,135,,132,,,,,,,,,116.0,,,,,,,,,,
2018_39235,Setúbal,111.0,141,,140,,,,,,,,,128.0,,,,,,,,,,
2018_39236,Leiria,,98,,115,106.0,109.0,95.0,,,,,,,,,,,,,,,,
2018_39237,Coimbra,,190,,188,176.0,176.0,156.0,,,,,,,,,,,,,,,,
2018_39238,Lisboa,,105,126.0,121,95.0,,,,109.0,,,,,,,,,,,,,,
2018_39239,Coimbra,,101,,105,88.0,,,,99.0,,,,86.0,,,,,,,,,,
2018_39240,Lisboa,,59,,100,28.0,51.0,64.0,,,,,,,,,,,,,,,,
2018_39241,Porto,,115,,132,,,,,,136.0,,99.0,,,,,,,,,,,
2018_39242,Lisboa,,155,,183,186.0,168.0,,186.0,,,,,,,,,,,,,,,
2018_39243,Setúbal,,82,,100,,,,,,116.0,,64.0,,,,,,,,,,,
2018_39244,Lisboa,,125,,145,130.0,120.0,121.0,,,,,,,,,,,,,,,,
2018_39245,Outro,129.0,142,,149,,,,,,,,,153.0,,,,,,,,,,
2018_39246,Braga,,127,,141,112.0,146.0,125.0,,,,,,,,,,,,,,,,
2018_39247,Porto,,142,,169,167.0,153.0,,170.0,,,,,,,,,,,,,,,
2018_39248,Lisboa,,100,,101,77.0,107.0,91.0,,,,,,,,,,,,,,,,
2018_39249,Lisboa,,190,160.0,197,175.0,,,,200.0,,,,,,,,,,,,,,
2018_39250,Porto,86.0,105,,105,,,,,,,,,81.0,,,,,,,,,,
2018_39251,Porto,,109,,127,118.0,103.0,109.0,,,,,,,,,,,,,,,,
2018_39252,Setúbal,,105,,110,85.0,102.0,106.0,,,,,,,,,,,,,,,,
2018_39253,Lisboa,,108,,122,132.0,,,,112.0,,,,105.0,,,,,,,,,,
2018_39254,Coimbra,138.0,133,,159,,,,,,,,,,,165.0,,,,,,,,
2018_39255,Lisboa,,133,,175,,,,196.0,,178.0,,,,,,,,,,,,,
2018_39256,Coimbra,100.0,125,128.0,134,,,,,,,,,,,,,,,,,,,
2018_39257,Setúbal,,127,,165,,,,183.0,,151.0,,,,,,,,,,,,,
2018_39258,Lisboa,127.0,142,,167,,,,,,,,,,,173.0,,,,,,,,
2018_39259,Porto,,115,,127,109.0,122.0,115.0,,,,,,,,,,,,,,,,
2018_39260,Porto,,107,,121,117.0,106.0,,102.0,,,,,,,,,,,,,,,
2018_39261,Outro,114.0,122,,137,,,,,,,,,125.0,,,,,,,,,,
2018_39262,Outro,,148,,198,200.0,194.0,195.0,,,,,,,,,,,,,,,,
2018_39263,Faro,,115,,123,105.0,,,,108.0,,,,116.0,,,,,,,,,,
2018_39264,Outro,,47,90.0,100,32.0,,,,53.0,,,,,,,,,,,,,,
2018_39265,Leiria,99.0,110,,116,,,,,,,,,,111.0,,,,,,,,,
2018_39266,Lisboa,108.0,122,,146,,,,,,,,,,,154.0,,,,,,,,
2018_39267,Coimbra,138.0,131,,155,,,,,,,,,,148.0,,,,,,,,,
2018_39268,Porto,105.0,127,,134,,,,,,,,,,,153.0,,,,,,,,
2018_39269,Outro,,131,,164,169.0,137.0,,157.0,,,,,,,,,,,,,,,
2018_39270,Faro,102.0,120,126.0,133,,,,,,,,111.0,,,,,,,,,,,
2018_39271,Lisboa,90.0,100,,109,,,,,,,,,,109.0,,,,,,,,,
2018_39272,Outro,,106,,127,120.0,128.0,,99.0,,,,,,,,,,,,,,,
2018_39273,Porto,,190,,194,179.0,200.0,149.0,,,,,,,,,,,,,,,,
2018_39274,Outro,58.0,71,,100,,,,,,,,,,,86.0,,,,,,,,
2018_39275,Braga,,83,,100,79.0,94.0,,61.0,,,,,,,,,,,,,,,
2018_39276,Setúbal,105.0,119,,124,,,,,,,,,,120.0,,,,,,,,,
2018_39277,Outro,,81,,100,,,,34.0,,98.0,,,,,,,,,,,,,
2018_39278,Lisboa,,101,,108,95.0,83.0,100.0,,,,,,,,,,,,,,,,
2018_39279,Porto,,105,,106,102.0,100.0,102.0,,,,,,,,,,,,,,,,
2018_39280,Lisboa,,146,,178,171.0,188.0,145.0,,,,,,,,,,,,,,,,
2018_39281,Porto,,117,,136,117.0,135.0,,130.0,,,,,,,,,,,,,,,
2018_39282,Leiria,190.0,187,,177,,,,,,,,,,143.0,,,,,,,,,
2018_39283,Setúbal,,105,,123,110.0,100.0,115.0,,,,,,,,,127.0,,,,,,,
2018_39284,Lisboa,196.0,150,,197,,,,,,,,,,190.0,,,,,,,,,
